Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Hourly Data,Hourly Data,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre
End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
07/01/2020,07:00:00,23.3,R ugm-3 (Ref.eq),,,,,,,12.26651,R ugm-3,9,R ugm-3 (BAM)
07/01/2020,08:00:00,28.3,R ugm-3 (Ref.eq),,,,,,,7.18887,R ugm-3,14,R ugm-3 (BAM)
07/01/2020,09:00:00,24.2,R ugm-3 (Ref.eq),,,,,,,16.32194,R ugm-3,12,R ugm-3 (BAM)
07/01/2020,10:00:00,29.2,R ugm-3 (Ref.eq),,,,,,,24.88712,R ugm-3,10,R ugm-3 (BAM)
07/01/2020,11:00:00,24.2,R ugm-3 (Ref.eq),,,,,,,28.46151,R ugm-3,10,R ugm-3 (BAM)
07/01/2020,12:00:00,25,R ugm-3 (Ref.eq),,,,,,,43.36037,R ugm-3,8,R ugm-3 (BAM)
07/01/2020,13:00:00,25,R ugm-3 (Ref.eq),,,,,,,44.33581,R ugm-3,7,R ugm-3 (BAM)
07/01/2020,14:00:00,25,R ugm-3 (Ref.eq),,,,,,,38.95084,R ugm-3,6,R ugm-3 (BAM)
07/01/2020,15:00:00,18.3,R ugm-3 (Ref.eq),,,,,,,35.95103,R ugm-3,7,R ugm-3 (BAM)
07/01/2020,16:00:00,12.5,R ugm-3 (Ref.eq),,,,,,,33.87988,R ugm-3,5,R ugm-3 (BAM)
07/01/2020,17:00:00,6.7,R ugm-3 (Ref.eq),30.68103,R ugm-3,23.98173,R ugm-3,71.02532,R ugm-3,33.1316,R ugm-3,5,R ugm-3 (BAM)
07/01/2020,18:00:00,6.7,R ugm-3 (Ref.eq),13.48792,R ugm-3,25.91936,R ugm-3,46.60054,R ugm-3,38.26937,R ugm-3,3,R ugm-3 (BAM)
07/01/2020,19:00:00,5,R ugm-3 (Ref.eq),13.65558,R ugm-3,29.15068,R ugm-3,50.08893,R ugm-3,39.64568,R ugm-3,0,R ugm-3 (BAM)
07/01/2020,20:00:00,6.7,R ugm-3 (Ref.eq),11.9371,R ugm-3,26.50166,R ugm-3,44.80496,R ugm-3,41.70346,R ugm-3,-1,R ugm-3 (BAM)
07/01/2020,21:00:00,3.3,R ugm-3 (Ref.eq),5.41529,R ugm-3,16.1275,R ugm-3,24.43083,R ugm-3,49.52035,R ugm-3,1,R ugm-3 (BAM)
07/01/2020,22:00:00,6.7,R ugm-3 (Ref.eq),5.66677,R ugm-3,14.56903,R ugm-3,23.25795,R ugm-3,51.83869,R ugm-3,5,R ugm-3 (BAM)
07/01/2020,23:00:00,5,R ugm-3 (Ref.eq),6.14459,R ugm-3,13.49782,R ugm-3,22.91939,R ugm-3,50.65614,R ugm-3,2,R ugm-3 (BAM)
07/01/2020,24:00:00,5,R ugm-3 (Ref.eq),5.13865,R ugm-3,20.89855,R ugm-3,28.77771,R ugm-3,53.94992,R ugm-3,0,R ugm-3 (BAM)
08/01/2020,01:00:00,2.5,R ugm-3 (Ref.eq),6.33339,R ugm-3,14.16887,R ugm-3,23.87993,R ugm-3,54.03678,R ugm-3,0,R ugm-3 (BAM)
08/01/2020,02:00:00,4.2,R ugm-3 (Ref.eq),0.56742,R ugm-3,5.04579,R ugm-3,5.91582,R ugm-3,58.27705,R ugm-3,-1,R ugm-3 (BAM)
08/01/2020,03:00:00,4.2,R ugm-3 (Ref.eq),0.47146,R ugm-3,4.4527,R ugm-3,5.17559,R ugm-3,57.49759,R ugm-3,1,R ugm-3 (BAM)
08/01/2020,04:00:00,0.8,R ugm-3 (Ref.eq),0.3755,R ugm-3,4.84658,R ugm-3,5.42233,R ugm-3,58.39286,R ugm-3,0,R ugm-3 (BAM)
08/01/2020,05:00:00,2.5,R ugm-3 (Ref.eq),0.48815,R ugm-3,6.03395,R ugm-3,6.78243,R ugm-3,52.93439,R ugm-3,-1,R ugm-3 (BAM)
08/01/2020,06:00:00,0.8,R ugm-3 (Ref.eq),3.15835,R ugm-3,16.17257,R ugm-3,21.0153,R ugm-3,45.1175,R ugm-3,-1,R ugm-3 (BAM)
08/01/2020,07:00:00,5.8,R ugm-3 (Ref.eq),9.57518,R ugm-3,29.6839,R ugm-3,44.36564,R ugm-3,33.2719,R ugm-3,2,R ugm-3 (BAM)
08/01/2020,08:00:00,18.3,R ugm-3 (Ref.eq),11.74889,R ugm-3,30.18447,R ugm-3,48.19919,R ugm-3,33.4857,R ugm-3,6,R ugm-3 (BAM)
08/01/2020,09:00:00,33.3,R ugm-3 (Ref.eq),23.29335,R ugm-3,39.16158,R ugm-3,74.87755,R ugm-3,24.70004,R ugm-3,8,R ugm-3 (BAM)
08/01/2020,10:00:00,40,R ugm-3 (Ref.eq),16.26321,R ugm-3,35.74422,R ugm-3,60.68079,R ugm-3,30.75312,R ugm-3,12,R ugm-3 (BAM)
08/01/2020,11:00:00,33.3,R ugm-3 (Ref.eq),13.06314,R ugm-3,38.10526,R ugm-3,58.13512,R ugm-3,29.04944,R ugm-3,12,R ugm-3 (BAM)
08/01/2020,12:00:00,32.5,R ugm-3 (Ref.eq),10.75174,R ugm-3,30.44359,R ugm-3,46.92936,R ugm-3,32.7441,R ugm-3,15,R ugm-3 (BAM)
08/01/2020,13:00:00,39.2,R ugm-3 (Ref.eq),12.26207,R ugm-3,33.47188,R ugm-3,52.27346,R ugm-3,30.09838,R ugm-3,13,R ugm-3 (BAM)
08/01/2020,14:00:00,38.3,R ugm-3 (Ref.eq),26.90647,R ugm-3,38.80917,R ugm-3,80.06518,R ugm-3,21.43967,R ugm-3,13,R ugm-3 (BAM)
08/01/2020,15:00:00,37.5,R ugm-3 (Ref.eq),,,,,,,22.01424,R ugm-3,11,R ugm-3 (BAM)
08/01/2020,16:00:00,40.8,R ugm-3 (Ref.eq),,,,,,,11.23762,R ugm-3,15,R ugm-3 (BAM)
08/01/2020,17:00:00,34.2,R ugm-3 (Ref.eq),124.49405,R ugm-3,72.17018,R ugm-3,263.0584,R ugm-3,6.7546,R ugm-3,20,R ugm-3 (BAM)
08/01/2020,18:00:00,41.7,R ugm-3 (Ref.eq),232.89178,R ugm-3,64.52627,R ugm-3,421.62203,R ugm-3,3.07999,R ugm-3,18,R ugm-3 (BAM)
08/01/2020,19:00:00,52.5,R ugm-3 (Ref.eq),108.33515,R ugm-3,54.97639,R ugm-3,221.08797,R ugm-3,4.62332,R ugm-3,31,R ugm-3 (BAM)
08/01/2020,20:00:00,43.3,R ugm-3 (Ref.eq),119.58338,R ugm-3,63.4749,R ugm-3,246.83352,R ugm-3,4.55206,R ugm-3,21,R ugm-3 (BAM)
08/01/2020,21:00:00,47.5,R ugm-3 (Ref.eq),161.55981,R ugm-3,91.94156,R ugm-3,339.66315,R ugm-3,4.12224,R ugm-3,29,R ugm-3 (BAM)
08/01/2020,22:00:00,41.7,R ugm-3 (Ref.eq),182.45415,R ugm-3,38.02211,R ugm-3,317.78124,R ugm-3,6.35373,R ugm-3,27,R ugm-3 (BAM)
08/01/2020,23:00:00,20,R ugm-3 (Ref.eq),70.86469,R ugm-3,61.95626,R ugm-3,170.61393,R ugm-3,15.64715,R ugm-3,13,R ugm-3 (BAM)
08/01/2020,24:00:00,14.2,R ugm-3 (Ref.eq),21.82891,R ugm-3,34.4621,R ugm-3,67.93263,R ugm-3,32.30982,R ugm-3,7,R ugm-3 (BAM)
09/01/2020,01:00:00,5,R ugm-3 (Ref.eq),16.01392,R ugm-3,21.5487,R ugm-3,46.10303,R ugm-3,42.86597,R ugm-3,1,R ugm-3 (BAM)
09/01/2020,02:00:00,3.3,R ugm-3 (Ref.eq),3.04414,R ugm-3,6.52867,R ugm-3,11.19628,R ugm-3,49.30655,R ugm-3,-2,R ugm-3 (BAM)
09/01/2020,03:00:00,2.5,R ugm-3 (Ref.eq),1.12546,R ugm-3,3.76164,R ugm-3,5.48731,R ugm-3,55.78723,R ugm-3,-3,R ugm-3 (BAM)
09/01/2020,04:00:00,4.2,R ugm-3 (Ref.eq),1.37879,R ugm-3,3.70268,R ugm-3,5.81679,R ugm-3,53.93656,R ugm-3,-3,R ugm-3 (BAM)
09/01/2020,05:00:00,3.3,R ugm-3 (Ref.eq),1.86054,R ugm-3,8.03199,R ugm-3,10.88477,R ugm-3,55.08571,R ugm-3,-3,R ugm-3 (BAM)
09/01/2020,06:00:00,7.5,R ugm-3 (Ref.eq),6.54096,R ugm-3,9.06246,R ugm-3,19.09178,R ugm-3,51.75852,R ugm-3,-3,R ugm-3 (BAM)
09/01/2020,07:00:00,6.7,R ugm-3 (Ref.eq),22.78329,R ugm-3,21.16732,R ugm-3,56.10121,R ugm-3,39.74589,R ugm-3,1,R ugm-3 (BAM)
09/01/2020,08:00:00,4.2,R ugm-3 (Ref.eq),20.62373,R ugm-3,38.82588,R ugm-3,70.4485,R ugm-3,46.62075,R ugm-3,2,R ugm-3 (BAM)
09/01/2020,09:00:00,7.5,R ugm-3 (Ref.eq),57.88018,R ugm-3,22.28589,R ugm-3,111.03427,R ugm-3,41.14892,R ugm-3,4,R ugm-3 (BAM)
09/01/2020,10:00:00,8.3,R ugm-3 (Ref.eq),22.67946,R ugm-3,29.19207,R ugm-3,63.96676,R ugm-3,47.8768,R ugm-3,6,R ugm-3 (BAM)
09/01/2020,11:00:00,10.8,R ugm-3 (Ref.eq),13.77131,R ugm-3,21.93216,R ugm-3,43.04787,R ugm-3,46.49381,R ugm-3,5,R ugm-3 (BAM)
09/01/2020,12:00:00,17.5,R ugm-3 (Ref.eq),11.26705,R ugm-3,21.51869,R ugm-3,38.7946,R ugm-3,52.11262,R ugm-3,4,R ugm-3 (BAM)
09/01/2020,13:00:00,20.8,R ugm-3 (Ref.eq),13.2771,R ugm-3,32.40655,R ugm-3,52.76449,R ugm-3,47.66968,R ugm-3,5,R ugm-3 (BAM)
09/01/2020,14:00:00,25.8,R ugm-3 (Ref.eq),25.05497,R ugm-3,31.73788,R ugm-3,70.15497,R ugm-3,39.73921,R ugm-3,8,R ugm-3 (BAM)
09/01/2020,15:00:00,19.2,R ugm-3 (Ref.eq),62.58967,R ugm-3,67.07447,R ugm-3,163.04395,R ugm-3,16.32194,R ugm-3,8,R ugm-3 (BAM)
09/01/2020,16:00:00,16.7,R ugm-3 (Ref.eq),69.74942,R ugm-3,58.18703,R ugm-3,165.13464,R ugm-3,13.05488,R ugm-3,7,R ugm-3 (BAM)
09/01/2020,17:00:00,12.5,R ugm-3 (Ref.eq),39.66933,R ugm-3,47.35532,R ugm-3,108.18078,R ugm-3,15.92775,R ugm-3,5,R ugm-3 (BAM)
09/01/2020,18:00:00,14.2,R ugm-3 (Ref.eq),34.70236,R ugm-3,45.38242,R ugm-3,98.59196,R ugm-3,36.81957,R ugm-3,3,R ugm-3 (BAM)
09/01/2020,19:00:00,17.5,R ugm-3 (Ref.eq),14.53545,R ugm-3,40.91259,R ugm-3,63.19997,R ugm-3,49.87445,R ugm-3,6,R ugm-3 (BAM)
09/01/2020,20:00:00,23.3,R ugm-3 (Ref.eq),90.76353,R ugm-3,46.86076,R ugm-3,186.02957,R ugm-3,38.32282,R ugm-3,7,R ugm-3 (BAM)
09/01/2020,21:00:00,25.8,R ugm-3 (Ref.eq),33.53122,R ugm-3,37.12605,R ugm-3,88.53987,R ugm-3,53.3553,R ugm-3,5,R ugm-3 (BAM)
09/01/2020,22:00:00,9.2,R ugm-3 (Ref.eq),10.70225,R ugm-3,21.46817,R ugm-3,37.87805,R ugm-3,48.63844,R ugm-3,6,R ugm-3 (BAM)
09/01/2020,23:00:00,9.2,R ugm-3 (Ref.eq),11.77372,R ugm-3,38.33597,R ugm-3,56.38875,R ugm-3,26.65093,R ugm-3,5,R ugm-3 (BAM)
09/01/2020,24:00:00,7.5,R ugm-3 (Ref.eq),5.54839,R ugm-3,22.14607,R ugm-3,30.65349,R ugm-3,30.93797,R ugm-3,4,R ugm-3 (BAM)
10/01/2020,01:00:00,6.7,R ugm-3 (Ref.eq),5.79143,R ugm-3,20.93448,R ugm-3,29.81455,R ugm-3,36.07797,R ugm-3,6,R ugm-3 (BAM)
10/01/2020,02:00:00,14.2,R ugm-3 (Ref.eq),1.41375,R ugm-3,16.93744,R ugm-3,19.10516,R ugm-3,29.6552,R ugm-3,7,R ugm-3 (BAM)
10/01/2020,03:00:00,13.3,R ugm-3 (Ref.eq),7.75084,R ugm-3,23.23112,R ugm-3,35.11557,R ugm-3,31.73525,R ugm-3,12,R ugm-3 (BAM)
10/01/2020,04:00:00,10,R ugm-3 (Ref.eq),3.98083,R ugm-3,21.25397,R ugm-3,27.35783,R ugm-3,44.67655,R ugm-3,8,R ugm-3 (BAM)
10/01/2020,05:00:00,10.8,R ugm-3 (Ref.eq),7.42841,R ugm-3,16.95165,R ugm-3,28.34171,R ugm-3,48.76538,R ugm-3,7,R ugm-3 (BAM)
10/01/2020,06:00:00,14.2,R ugm-3 (Ref.eq),5.12589,R ugm-3,21.99074,R ugm-3,29.85033,R ugm-3,47.14188,R ugm-3,8,R ugm-3 (BAM)
10/01/2020,07:00:00,13.3,R ugm-3 (Ref.eq),26.79517,R ugm-3,35.41281,R ugm-3,76.49817,R ugm-3,28.77552,R ugm-3,9,R ugm-3 (BAM)
10/01/2020,08:00:00,14.2,R ugm-3 (Ref.eq),73.53584,R ugm-3,71.584,R ugm-3,184.33738,R ugm-3,21.49311,R ugm-3,6,R ugm-3 (BAM)
10/01/2020,09:00:00,10.8,R ugm-3 (Ref.eq),12.78165,R ugm-3,36.38153,R ugm-3,55.97979,R ugm-3,35.26955,R ugm-3,4,R ugm-3 (BAM)
10/01/2020,10:00:00,10,R ugm-3 (Ref.eq),39.54375,R ugm-3,49.71073,R ugm-3,110.34364,R ugm-3,31.68848,R ugm-3,4,R ugm-3 (BAM)
10/01/2020,11:00:00,10,R ugm-3 (Ref.eq),25.99735,R ugm-3,47.41109,R ugm-3,87.27314,R ugm-3,32.57039,R ugm-3,5,R ugm-3 (BAM)
10/01/2020,12:00:00,12.5,R ugm-3 (Ref.eq),15.93986,R ugm-3,33.44714,R ugm-3,57.88793,R ugm-3,47.39576,R ugm-3,5,R ugm-3 (BAM)
10/01/2020,13:00:00,12.5,R ugm-3 (Ref.eq),28.32054,R ugm-3,44.72547,R ugm-3,88.14969,R ugm-3,36.82625,R ugm-3,8,R ugm-3 (BAM)
10/01/2020,14:00:00,18.3,R ugm-3 (Ref.eq),29.57307,R ugm-3,42.72743,R ugm-3,88.07217,R ugm-3,32.48353,R ugm-3,6,R ugm-3 (BAM)
10/01/2020,15:00:00,14.2,R ugm-3 (Ref.eq),21.97932,R ugm-3,37.94321,R ugm-3,71.64436,R ugm-3,36.01784,R ugm-3,7,R ugm-3 (BAM)
10/01/2020,16:00:00,21.7,R ugm-3 (Ref.eq),19.04847,R ugm-3,47.58907,R ugm-3,76.79631,R ugm-3,23.91836,R ugm-3,9,R ugm-3 (BAM)
10/01/2020,17:00:00,17.5,R ugm-3 (Ref.eq),107.61473,R ugm-3,61.78634,R ugm-3,226.7933,R ugm-3,16.61591,R ugm-3,7,R ugm-3 (BAM)
10/01/2020,18:00:00,17.5,R ugm-3 (Ref.eq),86.87969,R ugm-3,69.88304,R ugm-3,203.09669,R ugm-3,7.29577,R ugm-3,12,R ugm-3 (BAM)
10/01/2020,19:00:00,17.5,R ugm-3 (Ref.eq),62.1018,R ugm-3,56.94009,R ugm-3,152.16152,R ugm-3,9.60743,R ugm-3,16,R ugm-3 (BAM)
10/01/2020,20:00:00,18.3,R ugm-3 (Ref.eq),52.10218,R ugm-3,57.86027,R ugm-3,137.74917,R ugm-3,9.68092,R ugm-3,13,R ugm-3 (BAM)
10/01/2020,21:00:00,22.5,R ugm-3 (Ref.eq),54.04919,R ugm-3,60.09841,R ugm-3,142.97268,R ugm-3,15.03249,R ugm-3,12,R ugm-3 (BAM)
10/01/2020,22:00:00,11.7,R ugm-3 (Ref.eq),110.65306,R ugm-3,93.17342,R ugm-3,262.83908,R ugm-3,18.70041,R ugm-3,12,R ugm-3 (BAM)
10/01/2020,23:00:00,15.8,R ugm-3 (Ref.eq),93.01835,R ugm-3,35.80199,R ugm-3,178.42814,R ugm-3,24.51966,R ugm-3,11,R ugm-3 (BAM)
10/01/2020,24:00:00,15,R ugm-3 (Ref.eq),15.40247,R ugm-3,21.12888,R ugm-3,44.74567,R ugm-3,41.68341,R ugm-3,8,R ugm-3 (BAM)
11/01/2020,01:00:00,12.5,R ugm-3 (Ref.eq),11.01061,R ugm-3,17.66669,R ugm-3,34.54938,R ugm-3,44.15765,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,02:00:00,11.7,R ugm-3 (Ref.eq),4.76057,R ugm-3,16.29339,R ugm-3,23.59282,R ugm-3,52.85199,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,03:00:00,11.7,R ugm-3 (Ref.eq),2.45777,R ugm-3,11.44166,R ugm-3,15.2102,R ugm-3,53.66263,R ugm-3,4,R ugm-3 (BAM)
11/01/2020,04:00:00,13.3,R ugm-3 (Ref.eq),1.83099,R ugm-3,8.2678,R ugm-3,11.07527,R ugm-3,63.32351,R ugm-3,3,R ugm-3 (BAM)
11/01/2020,05:00:00,20.8,R ugm-3 (Ref.eq),,,,,,,63.7177,R ugm-3,4,R ugm-3 (BAM)
11/01/2020,06:00:00,17.5,R ugm-3 (Ref.eq),,,,,,,61.08534,R ugm-3,2,R ugm-3 (BAM)
11/01/2020,07:00:00,18.3,R ugm-3 (Ref.eq),,,,,,,59.40838,R ugm-3,3,R ugm-3 (BAM)
11/01/2020,08:00:00,15.8,R ugm-3 (Ref.eq),,,,,,,53.49561,R ugm-3,4,R ugm-3 (BAM)
11/01/2020,09:00:00,16.7,R ugm-3 (Ref.eq),,,,,,,45.03065,R ugm-3,3,R ugm-3 (BAM)
11/01/2020,10:00:00,19.2,R ugm-3 (Ref.eq),,,,,,,51.95895,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,11:00:00,15,R ugm-3 (Ref.eq),,,,,,,57.88509,R ugm-3,3,R ugm-3 (BAM)
11/01/2020,12:00:00,7.5,R ugm-3 (Ref.eq),,,,,,,49.99471,R ugm-3,1,R ugm-3 (BAM)
11/01/2020,13:00:00,10,R ugm-3 (Ref.eq),,,,,,,51.67167,R ugm-3,4,R ugm-3 (BAM)
11/01/2020,14:00:00,10.8,R ugm-3 (Ref.eq),,,,,,,56.56223,R ugm-3,3,R ugm-3 (BAM)
11/01/2020,15:00:00,15,R ugm-3 (Ref.eq),,,,,,,40.71465,R ugm-3,4,R ugm-3 (BAM)
11/01/2020,16:00:00,18.3,R ugm-3 (Ref.eq),,,,,,,54.451,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,17:00:00,16.7,R ugm-3 (Ref.eq),,,,,,,61.97393,R ugm-3,5,R ugm-3 (BAM)
11/01/2020,18:00:00,20.8,R ugm-3 (Ref.eq),,,,,,,55.28614,R ugm-3,4,R ugm-3 (BAM)
11/01/2020,19:00:00,16.7,R ugm-3 (Ref.eq),,,,,,,52.56693,R ugm-3,3,R ugm-3 (BAM)
11/01/2020,20:00:00,17.5,R ugm-3 (Ref.eq),,,,,,,59.53532,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,21:00:00,13.3,R ugm-3 (Ref.eq),,,,,,,65.51491,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,22:00:00,13.3,R ugm-3 (Ref.eq),,,,,,,61.52629,R ugm-3,6,R ugm-3 (BAM)
11/01/2020,23:00:00,11.7,R ugm-3 (Ref.eq),,,,,,,64.45262,R ugm-3,5,R ugm-3 (BAM)
11/01/2020,24:00:00,13.3,R ugm-3 (Ref.eq),,,,,,,63.82459,R ugm-3,3,R ugm-3 (BAM)
12/01/2020,01:00:00,13.3,R ugm-3 (Ref.eq),,,,,,,68.85101,R ugm-3,4,R ugm-3 (BAM)
12/01/2020,02:00:00,15,R ugm-3 (Ref.eq),,,,,,,66.83777,R ugm-3,4,R ugm-3 (BAM)
12/01/2020,03:00:00,9.2,R ugm-3 (Ref.eq),,,,,,,65.75543,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,04:00:00,6.7,R ugm-3 (Ref.eq),1.73644,R ugm-3,3.4815,R ugm-3,6.144,R ugm-3,68.87551,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,05:00:00,6.7,R ugm-3 (Ref.eq),0.9747,R ugm-3,4.72038,R ugm-3,6.21489,R ugm-3,67.73304,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,06:00:00,4.2,R ugm-3 (Ref.eq),2.05178,R ugm-3,9.43145,R ugm-3,12.57747,R ugm-3,60.14331,R ugm-3,0,R ugm-3 (BAM)
12/01/2020,07:00:00,2.5,R ugm-3 (Ref.eq),4.43529,R ugm-3,11.25323,R ugm-3,18.0539,R ugm-3,60.55085,R ugm-3,-1,R ugm-3 (BAM)
12/01/2020,08:00:00,1.7,R ugm-3 (Ref.eq),3.30497,R ugm-3,15.23128,R ugm-3,20.29883,R ugm-3,60.99181,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,09:00:00,5,R ugm-3 (Ref.eq),4.40662,R ugm-3,14.06789,R ugm-3,20.82461,R ugm-3,63.28342,R ugm-3,0,R ugm-3 (BAM)
12/01/2020,10:00:00,7.5,R ugm-3 (Ref.eq),2.68247,R ugm-3,13.61001,R ugm-3,17.72307,R ugm-3,63.35692,R ugm-3,0,R ugm-3 (BAM)
12/01/2020,11:00:00,7.5,R ugm-3 (Ref.eq),3.4524,R ugm-3,12.78393,R ugm-3,18.07753,R ugm-3,65.52828,R ugm-3,0,R ugm-3 (BAM)
12/01/2020,12:00:00,5,R ugm-3 (Ref.eq),3.65717,R ugm-3,14.43131,R ugm-3,20.03889,R ugm-3,62.88256,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,13:00:00,5.8,R ugm-3 (Ref.eq),4.73015,R ugm-3,15.43864,R ugm-3,22.69144,R ugm-3,60.83146,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,14:00:00,5.8,R ugm-3 (Ref.eq),6.22496,R ugm-3,22.55758,R ugm-3,32.10239,R ugm-3,52.52016,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,15:00:00,6.7,R ugm-3 (Ref.eq),5.89324,R ugm-3,20.03557,R ugm-3,29.07175,R ugm-3,54.39756,R ugm-3,0,R ugm-3 (BAM)
12/01/2020,16:00:00,7.5,R ugm-3 (Ref.eq),6.012,R ugm-3,28.92177,R ugm-3,38.14005,R ugm-3,51.47791,R ugm-3,0,R ugm-3 (BAM)
12/01/2020,17:00:00,11.7,R ugm-3 (Ref.eq),9.43164,R ugm-3,50.712,R ugm-3,65.17365,R ugm-3,37.75492,R ugm-3,1,R ugm-3 (BAM)
12/01/2020,18:00:00,7.5,R ugm-3 (Ref.eq),18.59708,R ugm-3,48.41483,R ugm-3,76.92995,R ugm-3,37.29393,R ugm-3,3,R ugm-3 (BAM)
12/01/2020,19:00:00,15.8,R ugm-3 (Ref.eq),25.97694,R ugm-3,48.1584,R ugm-3,87.98915,R ugm-3,28.69534,R ugm-3,4,R ugm-3 (BAM)
12/01/2020,20:00:00,11.7,R ugm-3 (Ref.eq),19.76426,R ugm-3,40.56979,R ugm-3,70.87457,R ugm-3,31.24085,R ugm-3,7,R ugm-3 (BAM)
12/01/2020,21:00:00,14.2,R ugm-3 (Ref.eq),204.07641,R ugm-3,269.39056,R ugm-3,582.30336,R ugm-3,26.95826,R ugm-3,10,R ugm-3 (BAM)
12/01/2020,22:00:00,17.5,R ugm-3 (Ref.eq),31.62445,R ugm-3,42.67143,R ugm-3,91.16158,R ugm-3,27.13197,R ugm-3,9,R ugm-3 (BAM)
12/01/2020,23:00:00,14.2,R ugm-3 (Ref.eq),15.09963,R ugm-3,24.9716,R ugm-3,48.12405,R ugm-3,35.94434,R ugm-3,7,R ugm-3 (BAM)
12/01/2020,24:00:00,13.3,R ugm-3 (Ref.eq),24.67051,R ugm-3,44.07073,R ugm-3,81.89832,R ugm-3,30.14514,R ugm-3,12,R ugm-3 (BAM)
13/01/2020,01:00:00,17.5,R ugm-3 (Ref.eq),22.02352,R ugm-3,34.41062,R ugm-3,68.17954,R ugm-3,32.69287,R ugm-3,7,R ugm-3 (BAM)
13/01/2020,02:00:00,15.8,R ugm-3 (Ref.eq),5.34793,R ugm-3,15.14388,R ugm-3,23.34392,R ugm-3,56.61123,R ugm-3,5,R ugm-3 (BAM)
13/01/2020,03:00:00,16.7,R ugm-3 (Ref.eq),2.77587,R ugm-3,14.0837,R ugm-3,18.33997,R ugm-3,60.00968,R ugm-3,5,R ugm-3 (BAM)
13/01/2020,04:00:00,9.2,R ugm-3 (Ref.eq),2.07477,R ugm-3,8.13201,R ugm-3,11.31328,R ugm-3,63.77115,R ugm-3,3,R ugm-3 (BAM)
13/01/2020,05:00:00,10,R ugm-3 (Ref.eq),5.01368,R ugm-3,16.24439,R ugm-3,23.93193,R ugm-3,55.17256,R ugm-3,4,R ugm-3 (BAM)
13/01/2020,06:00:00,13.3,R ugm-3 (Ref.eq),29.95574,R ugm-3,38.95337,R ugm-3,84.88486,R ugm-3,41.89721,R ugm-3,3,R ugm-3 (BAM)
13/01/2020,07:00:00,14.2,R ugm-3 (Ref.eq),71.93208,R ugm-3,75.95138,R ugm-3,186.2457,R ugm-3,26.49058,R ugm-3,4,R ugm-3 (BAM)
13/01/2020,08:00:00,15,R ugm-3 (Ref.eq),126.85026,R ugm-3,74.77732,R ugm-3,269.27833,R ugm-3,15.29305,R ugm-3,6,R ugm-3 (BAM)
13/01/2020,09:00:00,20,R ugm-3 (Ref.eq),82.35076,R ugm-3,78.86311,R ugm-3,205.13252,R ugm-3,20.27715,R ugm-3,9,R ugm-3 (BAM)
13/01/2020,10:00:00,20,R ugm-3 (Ref.eq),,,,,,,27.17873,R ugm-3,10,R ugm-3 (BAM)
13/01/2020,11:00:00,20,R ugm-3 (Ref.eq),71.72012,R ugm-3,45.78227,R ugm-3,155.7516,R ugm-3,34.80856,R ugm-3,6,R ugm-3 (BAM)
13/01/2020,12:00:00,19.2,R ugm-3 (Ref.eq),56.01194,R ugm-3,62.16099,R ugm-3,148.04477,R ugm-3,28.17422,R ugm-3,5,R ugm-3 (BAM)
13/01/2020,13:00:00,20,R ugm-3 (Ref.eq),48.16804,R ugm-3,40.51683,R ugm-3,114.37347,R ugm-3,40.30711,R ugm-3,6,R ugm-3 (BAM)
13/01/2020,14:00:00,14.2,R ugm-3 (Ref.eq),53.77277,R ugm-3,45.3747,R ugm-3,127.82513,R ugm-3,37.81505,R ugm-3,4,R ugm-3 (BAM)
13/01/2020,15:00:00,14.2,R ugm-3 (Ref.eq),26.56437,R ugm-3,31.85226,R ugm-3,72.58373,R ugm-3,45.6854,R ugm-3,2,R ugm-3 (BAM)
13/01/2020,16:00:00,12.5,R ugm-3 (Ref.eq),34.66778,R ugm-3,51.33252,R ugm-3,104.48905,R ugm-3,39.97973,R ugm-3,1,R ugm-3 (BAM)
13/01/2020,17:00:00,9.2,R ugm-3 (Ref.eq),25.01543,R ugm-3,27.08298,R ugm-3,65.43943,R ugm-3,50.18178,R ugm-3,1,R ugm-3 (BAM)
