Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
18/11/2019,23:00:00,31.7,R ugm-3 (Ref.eq),183.83832,R ugm-3,83.8954,R ugm-3,365.77689,R ugm-3,2.31701,R ugm-3,29,R ugm-3 (BAM)
18/11/2019,24:00:00,30,R ugm-3 (Ref.eq),150.1374,R ugm-3,88.94706,R ugm-3,319.15454,R ugm-3,1.92186,R ugm-3,28,R ugm-3 (BAM)
19/11/2019,01:00:00,23.3,R ugm-3 (Ref.eq),102.71259,R ugm-3,61.55453,R ugm-3,219.04497,R ugm-3,2.73012,R ugm-3,26,R ugm-3 (BAM)
19/11/2019,02:00:00,24.2,R ugm-3 (Ref.eq),113.42528,R ugm-3,62.57465,R ugm-3,236.491,R ugm-3,3.67009,R ugm-3,23,R ugm-3 (BAM)
19/11/2019,03:00:00,20.8,R ugm-3 (Ref.eq),117.45226,R ugm-3,41.36304,R ugm-3,221.45399,R ugm-3,2.90973,R ugm-3,25,R ugm-3 (BAM)
19/11/2019,04:00:00,20.8,R ugm-3 (Ref.eq),74.26219,R ugm-3,42.40006,R ugm-3,156.26717,R ugm-3,4.09518,R ugm-3,23,R ugm-3 (BAM)
19/11/2019,05:00:00,21.7,R ugm-3 (Ref.eq),72.72987,R ugm-3,42.96931,R ugm-3,154.48689,R ugm-3,,,24,R ugm-3 (BAM)
19/11/2019,06:00:00,20.8,R ugm-3 (Ref.eq),205.06122,R ugm-3,39.70965,R ugm-3,354.13247,R ugm-3,1.69285,R ugm-3,21,R ugm-3 (BAM)
19/11/2019,07:00:00,28.3,R ugm-3 (Ref.eq),280.4708,R ugm-3,67.26324,R ugm-3,497.31247,R ugm-3,1.81858,R ugm-3,29,R ugm-3 (BAM)
19/11/2019,08:00:00,35,R ugm-3 (Ref.eq),390.06528,R ugm-3,84.17369,R ugm-3,682.26545,R ugm-3,3.35427,R ugm-3,31,R ugm-3 (BAM)
19/11/2019,09:00:00,45.8,R ugm-3 (Ref.eq),403.99684,R ugm-3,85.85522,R ugm-3,705.3084,R ugm-3,,,33,R ugm-3 (BAM)
19/11/2019,10:00:00,57.5,R ugm-3 (Ref.eq),400.04759,R ugm-3,72.73733,R ugm-3,686.13508,R ugm-3,1.68836,R ugm-3,35,R ugm-3 (BAM)
19/11/2019,11:00:00,,,,,,,,,3.1118,R ugm-3,,
19/11/2019,12:00:00,80,R ugm-3 (Ref.eq),291.52278,R ugm-3,105.72299,R ugm-3,552.71835,R ugm-3,2.47866,R ugm-3,33,R ugm-3 (BAM)
19/11/2019,13:00:00,61.7,R ugm-3 (Ref.eq),248.08843,R ugm-3,90.15834,R ugm-3,470.5553,R ugm-3,3.89311,R ugm-3,22,R ugm-3 (BAM)
19/11/2019,14:00:00,57.5,R ugm-3 (Ref.eq),184.78939,R ugm-3,71.16359,R ugm-3,354.50336,R ugm-3,2.28707,R ugm-3,24,R ugm-3 (BAM)
19/11/2019,15:00:00,50,R ugm-3 (Ref.eq),320.00032,R ugm-3,99.48145,R ugm-3,546.15711,R ugm-3,2.03861,R ugm-3,27,R ugm-3 (BAM)
19/11/2019,16:00:00,62.5,R ugm-3 (Ref.eq),345.55386,R ugm-3,78.2294,R ugm-3,608.07126,R ugm-3,2.39783,R ugm-3,28,R ugm-3 (BAM)
19/11/2019,17:00:00,60,R ugm-3 (Ref.eq),325.45969,R ugm-3,94.61235,R ugm-3,593.64358,R ugm-3,2.68072,R ugm-3,33,R ugm-3 (BAM)
19/11/2019,18:00:00,53.3,R ugm-3 (Ref.eq),319.87448,R ugm-3,109.96883,R ugm-3,600.43619,R ugm-3,3.03995,R ugm-3,32,R ugm-3 (BAM)
19/11/2019,19:00:00,57.5,R ugm-3 (Ref.eq),364.83005,R ugm-3,108.60375,R ugm-3,668.00202,R ugm-3,1.64645,R ugm-3,35,R ugm-3 (BAM)
19/11/2019,20:00:00,53.3,R ugm-3 (Ref.eq),285.38238,R ugm-3,90.83415,R ugm-3,528.41437,R ugm-3,2.61337,R ugm-3,41,R ugm-3 (BAM)
19/11/2019,21:00:00,46.7,R ugm-3 (Ref.eq),264.51095,R ugm-3,87.43233,R ugm-3,493.01013,R ugm-3,2.37089,R ugm-3,38,R ugm-3 (BAM)
19/11/2019,22:00:00,44.2,R ugm-3 (Ref.eq),283.86486,R ugm-3,109.77162,R ugm-3,545.02501,R ugm-3,2.75257,R ugm-3,37,R ugm-3 (BAM)
19/11/2019,23:00:00,39.2,R ugm-3 (Ref.eq),189.23461,R ugm-3,84.4288,R ugm-3,374.58448,R ugm-3,4.21492,R ugm-3,26,R ugm-3 (BAM)
19/11/2019,24:00:00,22.5,R ugm-3 (Ref.eq),95.67031,R ugm-3,65.22965,R ugm-3,211.92208,R ugm-3,4.10865,R ugm-3,,
20/11/2019,01:00:00,17.5,R ugm-3 (Ref.eq),71.08955,R ugm-3,56.71118,R ugm-3,165.71364,R ugm-3,7.42999,R ugm-3,16,R ugm-3 (BAM)
20/11/2019,02:00:00,15,R ugm-3 (Ref.eq),22.10666,R ugm-3,46.02558,R ugm-3,79.922,R ugm-3,24.61896,R ugm-3,9,R ugm-3 (BAM)
20/11/2019,03:00:00,14.2,R ugm-3 (Ref.eq),5.82244,R ugm-3,28.63386,R ugm-3,37.56147,R ugm-3,31.62985,R ugm-3,10,R ugm-3 (BAM)
20/11/2019,04:00:00,10.8,R ugm-3 (Ref.eq),11.1389,R ugm-3,27.52351,R ugm-3,44.60292,R ugm-3,33.03981,R ugm-3,11,R ugm-3 (BAM)
20/11/2019,05:00:00,13.3,R ugm-3 (Ref.eq),24.08964,R ugm-3,48.77481,R ugm-3,85.71175,R ugm-3,15.8733,R ugm-3,7,R ugm-3 (BAM)
20/11/2019,06:00:00,18.3,R ugm-3 (Ref.eq),60.16643,R ugm-3,53.59241,R ugm-3,145.84632,R ugm-3,12.53699,R ugm-3,10,R ugm-3 (BAM)
20/11/2019,07:00:00,33.3,R ugm-3 (Ref.eq),187.36718,R ugm-3,90.85775,R ugm-3,378.15008,R ugm-3,5.28511,R ugm-3,13,R ugm-3 (BAM)
20/11/2019,08:00:00,47.5,R ugm-3 (Ref.eq),342.03941,R ugm-3,67.39044,R ugm-3,591.84355,R ugm-3,2.68222,R ugm-3,22,R ugm-3 (BAM)
20/11/2019,09:00:00,54.2,R ugm-3 (Ref.eq),351.55249,R ugm-3,89.24685,R ugm-3,628.28649,R ugm-3,3.58029,R ugm-3,26,R ugm-3 (BAM)
20/11/2019,10:00:00,55.8,R ugm-3 (Ref.eq),317.36194,R ugm-3,129.57014,R ugm-3,616.185,R ugm-3,2.39783,R ugm-3,29,R ugm-3 (BAM)
20/11/2019,11:00:00,52.5,R ugm-3 (Ref.eq),198.69954,R ugm-3,107.03243,R ugm-3,411.70081,R ugm-3,5.26266,R ugm-3,19,R ugm-3 (BAM)
20/11/2019,12:00:00,40.8,R ugm-3 (Ref.eq),144.81687,R ugm-3,82.42646,R ugm-3,304.4759,R ugm-3,9.33988,R ugm-3,21,R ugm-3 (BAM)
20/11/2019,13:00:00,33.3,R ugm-3 (Ref.eq),165.45397,R ugm-3,85.34076,R ugm-3,339.03331,R ugm-3,10.29183,R ugm-3,21,R ugm-3 (BAM)
20/11/2019,14:00:00,39.2,R ugm-3 (Ref.eq),220.06212,R ugm-3,102.37347,R ugm-3,439.79734,R ugm-3,5.34349,R ugm-3,20,R ugm-3 (BAM)
20/11/2019,15:00:00,37.5,R ugm-3 (Ref.eq),161.06389,R ugm-3,83.81627,R ugm-3,330.77746,R ugm-3,9.43866,R ugm-3,18,R ugm-3 (BAM)
20/11/2019,16:00:00,39.2,R ugm-3 (Ref.eq),198.28657,R ugm-3,87.95279,R ugm-3,391.98796,R ugm-3,4.15804,R ugm-3,19,R ugm-3 (BAM)
20/11/2019,17:00:00,44.2,R ugm-3 (Ref.eq),204.43641,R ugm-3,95.43436,R ugm-3,408.89914,R ugm-3,4.25683,R ugm-3,,
20/11/2019,18:00:00,40,R ugm-3 (Ref.eq),206.48635,R ugm-3,93.25523,R ugm-3,409.86321,R ugm-3,2.16434,R ugm-3,,
20/11/2019,19:00:00,45.8,R ugm-3 (Ref.eq),231.49493,R ugm-3,121.01469,R ugm-3,475.96864,R ugm-3,3.93951,R ugm-3,,
20/11/2019,20:00:00,42.5,R ugm-3 (Ref.eq),205.54137,R ugm-3,76.72772,R ugm-3,391.88676,R ugm-3,3.83923,R ugm-3,,
20/11/2019,21:00:00,40.8,R ugm-3 (Ref.eq),306.38302,R ugm-3,192.59443,R ugm-3,662.37517,R ugm-3,2.69869,R ugm-3,,
20/11/2019,22:00:00,37.5,R ugm-3 (Ref.eq),368.73333,R ugm-3,161.82437,R ugm-3,727.2076,R ugm-3,3.13874,R ugm-3,,
20/11/2019,23:00:00,37.5,R ugm-3 (Ref.eq),219.25479,R ugm-3,104.02681,R ugm-3,440.2128,R ugm-3,5.46473,R ugm-3,,
20/11/2019,24:00:00,29.2,R ugm-3 (Ref.eq),125.60097,R ugm-3,52.56547,R ugm-3,245.15093,R ugm-3,5.57249,R ugm-3,28,R ugm-3 (BAM)
21/11/2019,01:00:00,27.5,R ugm-3 (Ref.eq),51.94484,R ugm-3,56.44351,R ugm-3,136.09116,R ugm-3,10.66303,R ugm-3,24,R ugm-3 (BAM)
21/11/2019,02:00:00,25.8,R ugm-3 (Ref.eq),57.3273,R ugm-3,42.90407,R ugm-3,130.80471,R ugm-3,10.59717,R ugm-3,21,R ugm-3 (BAM)
21/11/2019,03:00:00,23.3,R ugm-3 (Ref.eq),18.45468,R ugm-3,30.55731,R ugm-3,58.85409,R ugm-3,13.87061,R ugm-3,22,R ugm-3 (BAM)
21/11/2019,04:00:00,25,R ugm-3 (Ref.eq),20.04773,R ugm-3,25.26085,R ugm-3,56.00026,R ugm-3,18.0556,R ugm-3,20,R ugm-3 (BAM)
21/11/2019,05:00:00,23.3,R ugm-3 (Ref.eq),47.28287,R ugm-3,42.23717,R ugm-3,114.73656,R ugm-3,13.26442,R ugm-3,22,R ugm-3 (BAM)
21/11/2019,06:00:00,30,R ugm-3 (Ref.eq),62.92541,R ugm-3,50.04591,R ugm-3,146.53019,R ugm-3,8.10504,R ugm-3,,
21/11/2019,07:00:00,43.3,R ugm-3 (Ref.eq),142.80593,R ugm-3,62.72187,R ugm-3,281.68792,R ugm-3,6.22808,R ugm-3,27,R ugm-3 (BAM)
21/11/2019,08:00:00,37.5,R ugm-3 (Ref.eq),272.93853,R ugm-3,106.26096,R ugm-3,524.76087,R ugm-3,4.09967,R ugm-3,27,R ugm-3 (BAM)
21/11/2019,09:00:00,48.3,R ugm-3 (Ref.eq),320.78607,R ugm-3,75.44075,R ugm-3,567.30586,R ugm-3,3.35427,R ugm-3,27,R ugm-3 (BAM)
21/11/2019,10:00:00,43.3,R ugm-3 (Ref.eq),278.63386,R ugm-3,86.33782,R ugm-3,513.57045,R ugm-3,2.56847,R ugm-3,34,R ugm-3 (BAM)
21/11/2019,11:00:00,42.5,R ugm-3 (Ref.eq),330.55752,R ugm-3,82.44269,R ugm-3,589.29048,R ugm-3,3.13874,R ugm-3,30,R ugm-3 (BAM)
21/11/2019,12:00:00,47.5,R ugm-3 (Ref.eq),203.74938,R ugm-3,75.28566,R ugm-3,387.69702,R ugm-3,4.61007,R ugm-3,33,R ugm-3 (BAM)
21/11/2019,13:00:00,49.2,R ugm-3 (Ref.eq),256.21526,R ugm-3,87.66064,R ugm-3,480.51857,R ugm-3,3.53389,R ugm-3,33,R ugm-3 (BAM)
21/11/2019,14:00:00,45,R ugm-3 (Ref.eq),220.76807,R ugm-3,58.85515,R ugm-3,397.36147,R ugm-3,2.91871,R ugm-3,34,R ugm-3 (BAM)
21/11/2019,15:00:00,51.7,R ugm-3 (Ref.eq),234.73529,R ugm-3,54.14971,R ugm-3,414.07213,R ugm-3,2.59092,R ugm-3,40,R ugm-3 (BAM)
21/11/2019,16:00:00,46.7,R ugm-3 (Ref.eq),198.45791,R ugm-3,56.27442,R ugm-3,360.57231,R ugm-3,2.73012,R ugm-3,34,R ugm-3 (BAM)
21/11/2019,17:00:00,49.2,R ugm-3 (Ref.eq),207.18228,R ugm-3,61.46048,R ugm-3,379.13555,R ugm-3,3.59825,R ugm-3,,
21/11/2019,18:00:00,50.8,R ugm-3 (Ref.eq),187.49729,R ugm-3,57.24255,R ugm-3,344.73439,R ugm-3,1.58059,R ugm-3,,
21/11/2019,19:00:00,45.8,R ugm-3 (Ref.eq),196.65919,R ugm-3,66.341,R ugm-3,367.88088,R ugm-3,1.66142,R ugm-3,,
21/11/2019,20:00:00,40.8,R ugm-3 (Ref.eq),186.8167,R ugm-3,69.20347,R ugm-3,355.65174,R ugm-3,2.02963,R ugm-3,,
21/11/2019,21:00:00,37.5,R ugm-3 (Ref.eq),150.5468,R ugm-3,57.77042,R ugm-3,288.60563,R ugm-3,2.87381,R ugm-3,,
21/11/2019,22:00:00,39.2,R ugm-3 (Ref.eq),223.28853,R ugm-3,75.33136,R ugm-3,417.70232,R ugm-3,1.96676,R ugm-3,,
21/11/2019,23:00:00,34.2,R ugm-3 (Ref.eq),178.96364,R ugm-3,56.95235,R ugm-3,331.35944,R ugm-3,2.09249,R ugm-3,,
21/11/2019,24:00:00,29.2,R ugm-3 (Ref.eq),162.89479,R ugm-3,53.55597,R ugm-3,303.3245,R ugm-3,2.88279,R ugm-3,,
22/11/2019,01:00:00,21.7,R ugm-3 (Ref.eq),89.04592,R ugm-3,53.52732,R ugm-3,190.06249,R ugm-3,1.80212,R ugm-3,,
22/11/2019,02:00:00,20.8,R ugm-3 (Ref.eq),90.28754,R ugm-3,47.56896,R ugm-3,186.00792,R ugm-3,,,,
22/11/2019,03:00:00,6.7,R ugm-3 (Ref.eq),17.47792,R ugm-3,37.25953,R ugm-3,64.05863,R ugm-3,31.19878,R ugm-3,,
22/11/2019,04:00:00,8.3,R ugm-3 (Ref.eq),24.92013,R ugm-3,44.02928,R ugm-3,82.23962,R ugm-3,28.27558,R ugm-3,7,R ugm-3 (BAM)
22/11/2019,05:00:00,10,R ugm-3 (Ref.eq),25.82973,R ugm-3,45.37949,R ugm-3,84.98452,R ugm-3,34.93473,R ugm-3,7,R ugm-3 (BAM)
22/11/2019,06:00:00,11.7,R ugm-3 (Ref.eq),71.53919,R ugm-3,66.07376,R ugm-3,175.76565,R ugm-3,18.7965,R ugm-3,11,R ugm-3 (BAM)
22/11/2019,07:00:00,17.5,R ugm-3 (Ref.eq),88.76151,R ugm-3,81.57754,R ugm-3,217.67663,R ugm-3,6.5918,R ugm-3,12,R ugm-3 (BAM)
22/11/2019,08:00:00,25,R ugm-3 (Ref.eq),339.27082,R ugm-3,91.94428,R ugm-3,612.15229,R ugm-3,2.78999,R ugm-3,18,R ugm-3 (BAM)
22/11/2019,09:00:00,22.5,R ugm-3 (Ref.eq),301.91318,R ugm-3,135.57062,R ugm-3,598.49772,R ugm-3,3.90658,R ugm-3,20,R ugm-3 (BAM)
22/11/2019,10:00:00,27.5,R ugm-3 (Ref.eq),222.58599,R ugm-3,121.75618,R ugm-3,463.04993,R ugm-3,2.85585,R ugm-3,19,R ugm-3 (BAM)
22/11/2019,11:00:00,16.7,R ugm-3 (Ref.eq),209.78764,R ugm-3,109.95891,R ugm-3,431.6288,R ugm-3,9.72155,R ugm-3,15,R ugm-3 (BAM)
22/11/2019,12:00:00,25,R ugm-3 (Ref.eq),165.62301,R ugm-3,75.76561,R ugm-3,329.71734,R ugm-3,6.89265,R ugm-3,16,R ugm-3 (BAM)
22/11/2019,13:00:00,24.2,R ugm-3 (Ref.eq),175.21143,R ugm-3,78.1412,R ugm-3,346.79498,R ugm-3,8.05115,R ugm-3,17,R ugm-3 (BAM)
22/11/2019,14:00:00,29.2,R ugm-3 (Ref.eq),151.85492,R ugm-3,79.19594,R ugm-3,312.0369,R ugm-3,7.26984,R ugm-3,19,R ugm-3 (BAM)
22/11/2019,15:00:00,33.3,R ugm-3 (Ref.eq),253.93724,R ugm-3,74.53532,R ugm-3,463.90032,R ugm-3,1.83205,R ugm-3,22,R ugm-3 (BAM)
22/11/2019,16:00:00,33.3,R ugm-3 (Ref.eq),295.06109,R ugm-3,69.28417,R ugm-3,521.70486,R ugm-3,2.40083,R ugm-3,21,R ugm-3 (BAM)
22/11/2019,17:00:00,32.5,R ugm-3 (Ref.eq),199.7181,R ugm-3,77.21205,R ugm-3,383.4422,R ugm-3,5.11448,R ugm-3,20,R ugm-3 (BAM)
22/11/2019,18:00:00,31.7,R ugm-3 (Ref.eq),273.89213,R ugm-3,96.19376,R ugm-3,516.15584,R ugm-3,3.46204,R ugm-3,19,R ugm-3 (BAM)
22/11/2019,19:00:00,29.2,R ugm-3 (Ref.eq),332.15562,R ugm-3,131.21278,R ugm-3,640.51097,R ugm-3,2.68521,R ugm-3,16,R ugm-3 (BAM)
22/11/2019,20:00:00,30.8,R ugm-3 (Ref.eq),263.12348,R ugm-3,116.31152,R ugm-3,519.7619,R ugm-3,4.42746,R ugm-3,22,R ugm-3 (BAM)
22/11/2019,21:00:00,36.7,R ugm-3 (Ref.eq),174.97839,R ugm-3,63.98818,R ugm-3,332.28464,R ugm-3,3.09383,R ugm-3,21,R ugm-3 (BAM)
22/11/2019,22:00:00,35,R ugm-3 (Ref.eq),179.31217,R ugm-3,96.52538,R ugm-3,371.46687,R ugm-3,7.99727,R ugm-3,19,R ugm-3 (BAM)
22/11/2019,23:00:00,31.7,R ugm-3 (Ref.eq),144.53299,R ugm-3,81.20847,R ugm-3,302.82262,R ugm-3,3.01151,R ugm-3,19,R ugm-3 (BAM)
22/11/2019,24:00:00,35,R ugm-3 (Ref.eq),105.92746,R ugm-3,70.08468,R ugm-3,232.50452,R ugm-3,4.49482,R ugm-3,20,R ugm-3 (BAM)
23/11/2019,01:00:00,25.8,R ugm-3 (Ref.eq),86.81463,R ugm-3,60.35783,R ugm-3,193.47174,R ugm-3,4.81962,R ugm-3,15,R ugm-3 (BAM)
23/11/2019,02:00:00,23.3,R ugm-3 (Ref.eq),55.90817,R ugm-3,53.76889,R ugm-3,139.49355,R ugm-3,5.29858,R ugm-3,17,R ugm-3 (BAM)
23/11/2019,03:00:00,17.5,R ugm-3 (Ref.eq),55.57194,R ugm-3,46.29914,R ugm-3,131.50827,R ugm-3,4.38705,R ugm-3,15,R ugm-3 (BAM)
23/11/2019,04:00:00,16.7,R ugm-3 (Ref.eq),31.28802,R ugm-3,50.99233,R ugm-3,98.96663,R ugm-3,10.32775,R ugm-3,14,R ugm-3 (BAM)
23/11/2019,05:00:00,15,R ugm-3 (Ref.eq),33.36205,R ugm-3,62.31121,R ugm-3,113.46565,R ugm-3,12.99051,R ugm-3,11,R ugm-3 (BAM)
23/11/2019,06:00:00,14.2,R ugm-3 (Ref.eq),69.37615,R ugm-3,83.08579,R ugm-3,189.46107,R ugm-3,10.17957,R ugm-3,16,R ugm-3 (BAM)
23/11/2019,07:00:00,19.2,R ugm-3 (Ref.eq),68.59036,R ugm-3,63.09936,R ugm-3,168.26977,R ugm-3,7.92991,R ugm-3,19,R ugm-3 (BAM)
23/11/2019,08:00:00,22.5,R ugm-3 (Ref.eq),210.56515,R ugm-3,94.09295,R ugm-3,416.955,R ugm-3,3.41265,R ugm-3,24,R ugm-3 (BAM)
23/11/2019,09:00:00,23.3,R ugm-3 (Ref.eq),142.27702,R ugm-3,67.09151,R ugm-3,285.24656,R ugm-3,2.87381,R ugm-3,21,R ugm-3 (BAM)
23/11/2019,10:00:00,26.7,R ugm-3 (Ref.eq),222.75622,R ugm-3,98.45259,R ugm-3,440.00736,R ugm-3,2.23618,R ugm-3,23,R ugm-3 (BAM)
23/11/2019,11:00:00,28.3,R ugm-3 (Ref.eq),272.12118,R ugm-3,103.60897,R ugm-3,520.85562,R ugm-3,2.26761,R ugm-3,23,R ugm-3 (BAM)
23/11/2019,12:00:00,33.3,R ugm-3 (Ref.eq),229.80944,R ugm-3,84.05633,R ugm-3,436.42589,R ugm-3,3.34529,R ugm-3,24,R ugm-3 (BAM)
23/11/2019,13:00:00,29.2,R ugm-3 (Ref.eq),243.52297,R ugm-3,110.01576,R ugm-3,483.41245,R ugm-3,3.91107,R ugm-3,23,R ugm-3 (BAM)
23/11/2019,14:00:00,33.3,R ugm-3 (Ref.eq),206.49642,R ugm-3,88.06692,R ugm-3,404.69035,R ugm-3,2.02963,R ugm-3,27,R ugm-3 (BAM)
23/11/2019,15:00:00,27.5,R ugm-3 (Ref.eq),155.87344,R ugm-3,94.92387,R ugm-3,333.92648,R ugm-3,3.31386,R ugm-3,22,R ugm-3 (BAM)
23/11/2019,16:00:00,29.2,R ugm-3 (Ref.eq),176.12641,R ugm-3,71.86044,R ugm-3,341.91717,R ugm-3,2.42029,R ugm-3,29,R ugm-3 (BAM)
23/11/2019,17:00:00,24.2,R ugm-3 (Ref.eq),155.46544,R ugm-3,76.63041,R ugm-3,315.00742,R ugm-3,5.02916,R ugm-3,23,R ugm-3 (BAM)
23/11/2019,18:00:00,21.7,R ugm-3 (Ref.eq),168.5443,R ugm-3,81.48445,R ugm-3,339.91544,R ugm-3,1.13156,R ugm-3,25,R ugm-3 (BAM)
23/11/2019,19:00:00,32.5,R ugm-3 (Ref.eq),203.30037,R ugm-3,96.44614,R ugm-3,408.16903,R ugm-3,4.88098,R ugm-3,26,R ugm-3 (BAM)
23/11/2019,20:00:00,35.8,R ugm-3 (Ref.eq),225.32137,R ugm-3,78.60837,R ugm-3,424.09631,R ugm-3,1.95778,R ugm-3,27,R ugm-3 (BAM)
23/11/2019,21:00:00,33.3,R ugm-3 (Ref.eq),457.73751,R ugm-3,89.13202,R ugm-3,790.98642,R ugm-3,2.49662,R ugm-3,26,R ugm-3 (BAM)
23/11/2019,22:00:00,39.2,R ugm-3 (Ref.eq),157.26368,R ugm-3,62.9069,R ugm-3,304.04119,R ugm-3,3.49796,R ugm-3,27,R ugm-3 (BAM)
23/11/2019,23:00:00,35.8,R ugm-3 (Ref.eq),222.72222,R ugm-3,67.67267,R ugm-3,409.17531,R ugm-3,5.55603,R ugm-3,26,R ugm-3 (BAM)
23/11/2019,24:00:00,39.2,R ugm-3 (Ref.eq),182.56762,R ugm-3,63.95874,R ugm-3,343.89185,R ugm-3,2.22271,R ugm-3,27,R ugm-3 (BAM)
24/11/2019,01:00:00,33.3,R ugm-3 (Ref.eq),200.93093,R ugm-3,85.70768,R ugm-3,393.79747,R ugm-3,1.26927,R ugm-3,28,R ugm-3 (BAM)
24/11/2019,02:00:00,29.2,R ugm-3 (Ref.eq),109.02638,R ugm-3,43.77905,R ugm-3,210.9505,R ugm-3,2.35892,R ugm-3,26,R ugm-3 (BAM)
24/11/2019,03:00:00,30,R ugm-3 (Ref.eq),95.63065,R ugm-3,47.28167,R ugm-3,193.91328,R ugm-3,3.78534,R ugm-3,28,R ugm-3 (BAM)
24/11/2019,04:00:00,28.3,R ugm-3 (Ref.eq),88.94417,R ugm-3,34.59668,R ugm-3,170.97584,R ugm-3,1.91737,R ugm-3,28,R ugm-3 (BAM)
24/11/2019,05:00:00,26.7,R ugm-3 (Ref.eq),141.14121,R ugm-3,30.35407,R ugm-3,200.71983,R ugm-3,3.02349,R ugm-3,25,R ugm-3 (BAM)
24/11/2019,06:00:00,25.8,R ugm-3 (Ref.eq),165.37731,R ugm-3,45.90054,R ugm-3,299.47554,R ugm-3,2.14338,R ugm-3,30,R ugm-3 (BAM)
24/11/2019,07:00:00,27.5,R ugm-3 (Ref.eq),158.36429,R ugm-3,46.87617,R ugm-3,289.69803,R ugm-3,2.95164,R ugm-3,23,R ugm-3 (BAM)
24/11/2019,08:00:00,35.8,R ugm-3 (Ref.eq),182.29663,R ugm-3,60.06311,R ugm-3,339.58072,R ugm-3,2.37987,R ugm-3,26,R ugm-3 (BAM)
24/11/2019,09:00:00,42.5,R ugm-3 (Ref.eq),169.05658,R ugm-3,42.72248,R ugm-3,301.93895,R ugm-3,3.10282,R ugm-3,33,R ugm-3 (BAM)
24/11/2019,10:00:00,27.5,R ugm-3 (Ref.eq),202.21178,R ugm-3,66.85878,R ugm-3,376.91252,R ugm-3,,,29,R ugm-3 (BAM)
24/11/2019,11:00:00,23.3,R ugm-3 (Ref.eq),113.73843,R ugm-3,34.73228,R ugm-3,209.12878,R ugm-3,1.9937,R ugm-3,22,R ugm-3 (BAM)
24/11/2019,12:00:00,18.3,R ugm-3 (Ref.eq),68.48606,R ugm-3,40.46661,R ugm-3,145.47711,R ugm-3,3.04444,R ugm-3,26,R ugm-3 (BAM)
24/11/2019,13:00:00,22.5,R ugm-3 (Ref.eq),127.11897,R ugm-3,40.8782,R ugm-3,235.79124,R ugm-3,5.78354,R ugm-3,21,R ugm-3 (BAM)
24/11/2019,14:00:00,14.2,R ugm-3 (Ref.eq),40.98836,R ugm-3,38.74458,R ugm-3,101.59253,R ugm-3,11.34256,R ugm-3,16,R ugm-3 (BAM)
24/11/2019,15:00:00,18.3,R ugm-3 (Ref.eq),96.28753,R ugm-3,51.77771,R ugm-3,199.41653,R ugm-3,7.14411,R ugm-3,17,R ugm-3 (BAM)
24/11/2019,16:00:00,25,R ugm-3 (Ref.eq),152.5777,R ugm-3,79.56722,R ugm-3,313.51643,R ugm-3,4.84955,R ugm-3,11,R ugm-3 (BAM)
24/11/2019,17:00:00,25,R ugm-3 (Ref.eq),141.99553,R ugm-3,67.84716,R ugm-3,285.5706,R ugm-3,3.34679,R ugm-3,18,R ugm-3 (BAM)
24/11/2019,18:00:00,25.8,R ugm-3 (Ref.eq),159.41226,R ugm-3,64.721,R ugm-3,309.14972,R ugm-3,4.84955,R ugm-3,17,R ugm-3 (BAM)
24/11/2019,19:00:00,26.7,R ugm-3 (Ref.eq),90.92619,R ugm-3,74.89296,R ugm-3,214.31118,R ugm-3,8.62591,R ugm-3,20,R ugm-3 (BAM)
24/11/2019,20:00:00,20,R ugm-3 (Ref.eq),68.30761,R ugm-3,65.38521,R ugm-3,170.12208,R ugm-3,12.45616,R ugm-3,16,R ugm-3 (BAM)
24/11/2019,21:00:00,17.5,R ugm-3 (Ref.eq),43.27794,R ugm-3,56.66507,R ugm-3,123.02365,R ugm-3,13.91103,R ugm-3,18,R ugm-3 (BAM)
24/11/2019,22:00:00,21.7,R ugm-3 (Ref.eq),65.34597,R ugm-3,83.49955,R ugm-3,183.6953,R ugm-3,13.32279,R ugm-3,16,R ugm-3 (BAM)
24/11/2019,23:00:00,19.2,R ugm-3 (Ref.eq),44.44741,R ugm-3,57.56915,R ugm-3,125.72089,R ugm-3,16.81627,R ugm-3,17,R ugm-3 (BAM)
24/11/2019,24:00:00,19.2,R ugm-3 (Ref.eq),47.8457,R ugm-3,54.71859,R ugm-3,128.08098,R ugm-3,18.69322,R ugm-3,20,R ugm-3 (BAM)
25/11/2019,01:00:00,18.3,R ugm-3 (Ref.eq),64.65523,R ugm-3,54.10529,R ugm-3,153.24191,R ugm-3,16.11727,R ugm-3,16,R ugm-3 (BAM)
25/11/2019,02:00:00,13.3,R ugm-3 (Ref.eq),80.16902,R ugm-3,24.02108,R ugm-3,146.9452,R ugm-3,24.5531,R ugm-3,13,R ugm-3 (BAM)
25/11/2019,03:00:00,14.2,R ugm-3 (Ref.eq),19.88579,R ugm-3,20.50024,R ugm-3,50.99136,R ugm-3,24.70128,R ugm-3,12,R ugm-3 (BAM)
25/11/2019,04:00:00,10,R ugm-3 (Ref.eq),29.70848,R ugm-3,35.57249,R ugm-3,81.12486,R ugm-3,15.53203,R ugm-3,12,R ugm-3 (BAM)
