date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1668254400,1,273.7,8.61,12.34,18.78,7.51,8.84,11.3,0.47
1668258000,2,337.12,7.93,15.25,23.25,7.15,12.7,15.46,0.46
1668261600,2,383.85,7.6,18.85,21.99,6.97,15.89,18.73,0.47
1668265200,2,390.53,5.59,22.62,19.31,6.79,16.63,19.3,0.47
1668268800,2,377.18,2.74,28.45,10.82,6.97,16.47,18.99,0.47
1668272400,2,360.49,3.19,30.5,2.91,6.62,16.33,18.81,0.46
1668276000,2,333.79,5.31,28.1,1.23,6.14,15.94,18.33,0.46
1668279600,2,307.08,4.47,27.42,1.97,6.26,15.23,17.31,0.45
1668283200,2,293.73,2.4,26.73,4.47,6.32,14.62,16.42,0.44
1668286800,2,290.39,1.31,24.33,7.15,5.9,14.49,16.3,0.4
1668290400,2,293.73,0.89,22.28,9.12,5.42,14.43,16.41,0.39
1668294000,2,313.76,0.68,21.42,9.66,4.77,15.23,17.59,0.34
1668297600,2,343.8,0.38,20.56,10.28,3.73,17.13,19.96,0.27
1668301200,2,373.84,0.32,20.39,9.92,3.34,19.67,22.61,0.23
1668304800,3,390.53,0.33,20.05,9.39,3.31,21.06,23.94,0.22
1668308400,3,387.19,0.31,19.02,9.83,3.34,20.81,23.49,0.22
1668312000,2,370.5,0.31,17.82,10.19,3.49,19.72,22.12,0.22
1668315600,2,347.14,0.4,16.79,9.48,3.73,18.36,20.47,0.23
1668319200,2,320.43,0.88,17.14,6.53,4.23,17.41,19.3,0.26
1668322800,2,303.75,5.09,18.85,1.5,6.2,17.28,19.02,0.36
1668326400,2,293.73,13.08,17.65,0.13,7.99,16.92,18.59,0.48
1668330000,2,280.38,16.09,16.45,1.31,8.94,15.95,17.59,0.52
1668333600,2,263.69,12.96,15.42,5.59,9.06,13.74,15.47,0.53
1668337200,2,253.68,11.29,14.74,11.0,9.42,11.08,13.02,0.62
1668340800,1,247.0,9.28,14.39,17.17,9.89,9.53,11.68,0.52
1668344400,1,240.33,6.48,14.39,23.96,9.78,8.94,11.26,0.43
1668348000,1,240.33,5.48,15.25,21.1,8.94,9.11,11.58,0.42
1668351600,1,236.99,3.49,16.79,19.49,7.63,8.9,11.41,0.4
1668355200,1,240.33,1.23,21.25,16.99,7.21,8.53,11.01,0.38
1668358800,1,240.33,0.62,25.36,13.05,6.91,8.42,10.92,0.38
1668362400,1,240.33,0.8,27.42,11.98,6.38,8.09,10.6,0.41
1668366000,1,240.33,0.82,27.76,11.98,6.44,7.93,10.4,0.45
1668369600,1,243.66,0.72,26.73,12.7,6.56,8.27,10.64,0.48
1668373200,1,243.66,0.5,24.33,14.66,6.32,9.34,11.62,0.49
1668376800,2,253.68,0.54,22.96,14.31,6.02,12.72,14.88,0.49
1668380400,2,267.03,0.92,23.31,10.01,5.54,18.34,20.2,0.46
1668384000,3,270.37,0.82,20.39,7.96,4.17,22.06,23.79,0.37
1668387600,3,270.37,1.05,18.51,6.44,4.23,23.01,24.8,0.32
1668391200,3,273.7,1.15,17.65,5.23,4.59,22.27,24.22,0.25
1668394800,3,277.04,1.23,17.31,4.69,4.77,21.36,23.46,0.18
1668398400,3,283.72,1.45,17.31,3.93,5.01,21.11,23.25,0.14
1668402000,3,300.41,2.07,17.99,2.66,5.25,21.65,23.9,0.13
1668405600,3,320.43,4.25,19.02,1.07,5.96,23.11,25.49,0.16
1668409200,4,363.83,13.86,20.73,0.1,8.94,26.25,28.86,0.34
1668412800,4,400.54,26.15,22.96,0.01,11.68,28.48,31.39,0.53
1668416400,4,393.87,29.5,24.68,0.25,13.23,27.32,30.66,0.59
1668420000,3,343.8,21.9,25.02,0.72,13.59,21.58,25.28,0.55
1668423600,2,300.41,16.99,23.65,1.72,13.35,15.44,19.35,0.68
1668427200,2,270.37,11.62,22.96,3.58,12.87,11.67,15.57,0.54
1668430800,1,236.99,3.63,21.42,17.34,9.89,9.97,15.07,0.4
1668434400,1,230.31,3.3,20.05,22.35,8.94,9.94,15.52,0.39
1668438000,1,226.97,2.12,17.82,26.11,7.57,9.71,15.32,0.4
1668441600,1,223.64,0.41,17.65,27.89,6.68,8.78,13.76,0.38
1668445200,1,230.31,0.31,23.99,17.88,7.63,9.22,12.75,0.26
1668448800,1,233.65,0.89,31.87,9.92,8.82,9.24,11.12,0.19
1668452400,1,220.3,0.27,28.45,20.74,8.23,6.03,7.07,0.23
1668456000,1,206.95,0.03,22.96,35.05,6.97,3.39,4.13,0.31
1668459600,1,200.27,0.02,18.16,37.55,5.19,2.2,2.74,0.39
1668463200,1,195.26,0.01,15.77,40.77,4.89,1.81,2.45,0.4
1668466800,1,195.26,0.01,17.14,41.48,5.84,2.11,3.39,0.31
1668470400,1,190.26,0.0,14.74,48.64,5.54,2.21,4.56,0.2
1668474000,1,185.25,0.0,11.31,57.22,4.77,1.96,4.97,0.16
1668477600,1,183.58,0.0,8.23,60.8,3.93,1.54,3.89,0.27
1668481200,1,181.91,0.0,5.83,60.8,3.22,1.29,2.9,0.34
1668484800,1,180.24,0.0,4.88,62.94,2.83,1.3,2.66,0.22
1668488400,1,180.24,0.0,5.1,60.08,2.89,1.41,2.46,0.16
1668492000,1,180.24,0.0,5.27,58.65,3.01,1.74,2.72,0.15
1668495600,1,185.25,0.0,6.25,57.94,2.86,1.76,2.41,0.16
1668499200,1,186.92,0.0,7.71,55.07,2.74,1.5,1.85,0.15
1668502800,1,186.92,0.02,7.71,57.22,2.62,1.23,1.45,0.12
1668506400,1,186.92,0.06,7.03,60.8,2.5,1.07,1.26,0.11
1668510000,1,186.92,0.09,6.68,60.8,2.5,1.02,1.2,0.09
1668513600,1,186.92,0.12,6.6,58.65,2.47,1.05,1.22,0.09
1668517200,1,190.26,0.24,7.71,54.36,2.83,1.23,1.41,0.1
1668520800,1,193.6,0.48,9.68,49.35,3.58,1.4,1.62,0.13
1668524400,1,196.93,0.52,11.48,44.35,4.17,1.53,1.84,0.16
1668528000,1,200.27,0.21,15.77,37.19,5.42,2.12,2.65,0.19
1668531600,1,198.6,0.04,20.56,34.33,6.38,2.76,3.5,0.18
1668535200,1,193.6,0.03,20.91,37.19,6.26,2.85,3.75,0.17
1668538800,1,188.59,0.02,19.36,40.05,6.08,2.59,3.7,0.17
1668542400,1,190.26,0.01,16.28,47.21,5.48,2.35,3.86,0.17
1668546000,1,190.26,0.0,12.85,60.8,4.83,2.18,4.16,0.15
1668549600,1,186.92,0.0,10.88,68.66,4.41,1.88,3.73,0.14
1668553200,1,185.25,0.0,10.02,66.52,4.17,1.68,3.14,0.13
1668556800,1,181.91,0.0,8.74,62.94,3.73,1.46,2.45,0.09
1668560400,1,181.91,0.0,7.8,65.8,3.43,1.22,1.83,0.08
1668564000,1,185.25,0.0,7.2,68.66,3.31,1.09,1.54,0.07
1668567600,1,188.59,0.0,6.94,67.95,3.31,1.11,1.5,0.08
1668571200,1,188.59,0.0,6.85,65.09,3.43,1.19,1.63,0.08
1668574800,1,190.26,0.0,6.85,61.51,3.52,1.18,1.6,0.09
1668578400,1,191.93,0.0,7.63,57.94,3.81,1.21,1.59,0.11
1668582000,1,196.93,0.01,11.65,51.5,4.89,1.45,1.83,0.17
1668585600,1,198.6,0.02,16.45,44.7,5.72,1.76,2.19,0.22
1668589200,1,198.6,0.21,18.16,43.63,6.14,1.95,2.52,0.22
1668592800,1,196.93,0.47,16.28,48.64,6.14,2.11,2.89,0.21
1668596400,1,193.6,0.56,14.05,57.22,5.84,2.06,2.98,0.2
1668600000,1,190.26,0.51,12.0,65.8,5.3,1.95,2.87,0.18
1668603600,1,186.92,0.35,10.37,71.53,4.65,1.73,2.55,0.17
1668607200,1,185.25,0.21,11.31,71.53,4.89,1.66,2.45,0.18
1668610800,1,186.92,0.07,12.34,74.39,5.25,1.82,2.74,0.19
1668614400,1,188.59,0.01,13.37,71.53,5.54,2.09,2.82,0.2
1668618000,1,193.6,0.0,14.22,65.8,5.3,2.15,2.52,0.22
1668621600,1,193.6,0.0,13.54,62.23,4.53,1.9,2.22,0.23
1668625200,1,195.26,0.0,12.68,56.51,4.47,1.83,2.15,0.21
1668628800,1,196.93,0.01,11.82,50.78,4.11,1.53,1.83,0.19
1668632400,1,195.26,0.0,10.88,52.93,3.93,1.34,1.63,0.17
1668636000,1,201.94,0.01,15.59,49.35,5.48,1.77,2.1,0.22
1668639600,1,210.29,0.04,20.91,37.91,6.5,2.34,2.79,0.25
1668643200,1,205.28,0.05,19.36,31.47,5.66,2.29,2.82,0.2
1668646800,1,203.61,0.05,18.68,27.89,5.66,2.38,2.99,0.16
1668650400,1,208.62,0.04,20.73,27.18,6.08,2.81,3.45,0.09
1668654000,1,211.95,0.03,19.88,29.33,6.14,2.94,3.42,0.09
1668657600,1,198.6,0.0,6.34,43.27,2.24,0.95,1.06,0.14
1668661200,1,198.6,0.0,6.0,47.21,1.97,0.79,0.86,0.11
1668664800,1,195.26,0.0,7.88,47.21,2.21,1.1,1.19,0.11
1668668400,1,195.26,0.01,9.6,45.78,2.38,1.35,1.46,0.15
1668672000,1,200.27,0.02,14.91,37.55,3.61,2.15,2.29,0.18
1668675600,1,198.6,0.06,15.08,42.2,4.59,2.52,2.7,0.19
1668679200,1,193.6,0.29,12.51,46.49,3.99,1.89,2.13,0.28
1668682800,1,190.26,0.5,11.14,45.42,3.76,1.32,1.6,0.39
1668686400,1,193.6,0.63,10.8,42.56,3.81,1.16,1.46,0.43
1668690000,1,198.6,0.54,12.17,38.62,4.23,1.22,1.47,0.38
1668693600,1,203.61,0.41,14.74,33.97,4.89,1.27,1.49,0.36
1668697200,1,206.95,0.22,15.77,31.83,5.25,1.26,1.49,0.36
1668700800,1,206.95,0.1,17.14,28.25,5.54,1.37,1.66,0.39
1668704400,1,208.62,0.1,19.19,26.11,5.48,1.62,2.0,0.42
1668708000,1,210.29,0.13,21.08,24.68,5.25,1.94,2.44,0.45
1668711600,1,211.95,0.15,21.76,23.6,5.36,2.26,2.86,0.46
1668715200,1,213.62,0.13,21.08,23.6,5.36,2.46,3.16,0.44
1668718800,1,213.62,0.07,19.19,28.25,5.13,2.45,3.21,0.4
1668722400,1,208.62,0.02,15.94,38.62,4.47,2.12,2.88,0.38
1668726000,1,200.27,0.0,11.82,50.78,3.67,1.58,2.27,0.39
1668729600,1,193.6,0.0,8.23,59.37,2.8,1.24,1.86,0.4
1668733200,1,190.26,0.0,5.83,65.09,2.32,0.99,1.5,0.39
1668736800,1,188.59,0.0,4.8,71.53,2.24,0.88,1.35,0.38
1668740400,1,186.92,0.0,4.46,76.53,2.35,0.95,1.4,0.36
1668744000,1,188.59,0.0,4.76,74.39,2.68,1.03,1.48,0.37
1668747600,1,190.26,0.0,5.65,67.95,3.13,1.09,1.58,0.39
1668751200,1,191.93,0.0,7.11,60.08,3.61,1.13,1.67,0.39
1668754800,1,198.6,0.01,11.48,51.5,4.71,1.32,1.95,0.42
1668758400,1,205.28,0.03,16.62,42.92,5.54,1.51,2.21,0.47
1668762000,1,208.62,0.75,18.16,39.34,5.9,1.55,2.27,0.48
1668765600,1,210.29,1.9,15.59,40.05,5.9,1.43,2.11,0.47
1668769200,1,208.62,2.57,13.19,40.41,6.02,1.32,1.97,0.5
1668772800,1,208.62,2.71,11.82,41.84,5.78,1.2,1.8,0.54
1668776400,1,201.94,1.82,10.88,47.21,4.89,0.96,1.45,0.51
1668780000,1,198.6,1.01,12.0,50.07,4.89,0.86,1.28,0.52
1668783600,1,195.26,0.35,13.37,51.5,5.19,0.82,1.23,0.57
1668787200,1,198.6,0.06,18.68,46.49,6.79,1.08,1.56,0.68
1668790800,1,206.95,0.06,29.47,34.33,8.34,1.64,2.26,0.78
1668794400,1,213.62,0.25,38.39,23.25,8.94,2.2,2.92,0.75
1668798000,2,223.64,0.57,43.53,16.63,9.66,2.79,3.61,0.67
1668801600,2,230.31,0.68,43.53,15.02,10.13,3.22,4.15,0.63
1668805200,1,230.31,0.45,39.41,17.88,9.89,3.33,4.38,0.59
1668808800,1,230.31,0.28,34.96,21.82,9.42,3.3,4.49,0.57
1668812400,1,223.64,0.14,30.5,26.82,8.46,3.09,4.43,0.52
1668816000,1,211.95,0.04,23.65,33.97,6.74,2.53,4.03,0.42
1668819600,1,200.27,0.01,16.45,41.48,5.13,2.05,3.66,0.35
1668823200,1,195.26,0.0,12.68,45.78,4.47,1.83,3.48,0.33
1668826800,1,193.6,0.0,11.65,47.21,4.59,1.81,3.43,0.32
1668830400,1,195.26,0.0,11.48,47.21,4.83,1.87,3.48,0.33
1668834000,1,195.26,0.0,11.48,47.21,5.01,1.88,3.49,0.33
1668837600,1,196.93,0.01,12.17,46.49,5.3,1.89,3.48,0.35
1668841200,1,203.61,0.02,16.79,42.2,6.68,2.18,3.78,0.43
1668844800,1,211.95,0.06,23.31,36.12,7.99,2.54,4.21,0.51
1668848400,1,213.62,0.82,25.02,34.69,8.7,2.7,4.45,0.55
1668852000,1,213.62,2.21,22.62,37.55,9.42,2.74,4.63,0.55
1668855600,1,213.62,2.51,22.28,37.91,10.85,2.86,4.84,0.57
1668859200,1,216.96,2.1,22.62,37.19,12.04,2.92,4.89,0.59
1668862800,1,210.29,1.2,18.68,41.48,9.54,2.52,4.02,0.49
1668866400,1,213.62,1.02,19.02,39.34,9.42,2.49,3.83,0.47
1668870000,1,216.96,0.71,21.76,35.76,10.25,2.66,3.99,0.51
1668873600,2,247.0,3.44,42.16,11.44,12.52,4.52,6.14,0.71
1668877200,2,297.07,25.93,50.04,0.04,13.59,7.88,9.92,0.8
1668880800,2,330.45,51.41,47.3,0.0,13.23,10.56,12.97,0.83
1668884400,2,353.81,68.84,42.5,0.0,13.35,12.53,15.26,0.85
1668888000,2,350.48,71.53,39.07,0.0,12.28,12.77,15.73,0.72
1668891600,2,317.1,54.99,37.7,0.0,9.89,10.73,13.74,0.55
1668895200,1,280.38,32.63,37.7,0.0,8.23,8.35,11.21,0.48
1668898800,1,270.37,26.38,35.64,0.0,7.27,7.87,10.63,0.42
1668902400,1,250.34,19.22,32.9,0.01,5.13,6.7,9.39,0.28
1668906000,1,230.31,9.16,32.9,0.32,3.99,5.34,7.99,0.22
1668909600,1,216.96,1.69,30.5,5.72,3.58,4.25,6.73,0.17
1668913200,1,206.95,0.13,22.28,22.71,3.76,3.61,5.75,0.18
1668916800,1,196.93,0.0,13.02,52.93,5.36,2.81,4.21,0.15
1668920400,1,191.93,0.0,10.97,55.07,4.95,1.91,2.53,0.11
1668924000,1,188.59,0.0,9.94,55.79,4.65,1.21,1.5,0.1
1668927600,1,191.93,0.0,12.68,57.94,5.36,1.26,1.52,0.14
1668931200,1,196.93,0.01,18.34,53.64,6.62,1.64,1.96,0.19
1668934800,1,203.61,0.09,20.56,47.21,7.03,1.83,2.13,0.25
1668938400,1,200.27,0.66,13.37,53.64,4.89,1.57,2.18,0.33
1668942000,1,198.6,1.09,9.94,57.22,4.35,1.72,2.91,0.38
1668945600,1,196.93,1.41,8.23,58.65,4.11,1.83,3.31,0.4
1668949200,1,195.26,1.09,7.28,64.37,3.43,1.76,3.23,0.36
1668952800,1,196.93,0.66,8.65,65.8,3.34,1.85,3.18,0.32
1668956400,1,196.93,0.23,9.51,66.52,3.49,1.52,2.3,0.29
1668960000,1,191.93,0.02,8.57,68.66,3.19,0.88,1.12,0.25
1668963600,1,193.6,0.0,10.11,63.66,3.34,0.85,1.01,0.27
1668967200,1,196.93,0.0,12.51,56.51,3.67,1.03,1.24,0.31
1668970800,1,200.27,0.01,14.05,51.5,4.11,1.22,1.51,0.38
1668974400,1,201.94,0.01,14.91,47.92,4.53,1.37,1.77,0.46
1668978000,1,201.94,0.01,14.57,46.49,4.65,1.47,1.95,0.5
1668981600,1,206.95,0.02,16.45,41.84,5.07,1.74,2.34,0.49
1668985200,1,210.29,0.03,18.85,36.12,5.07,2.04,2.77,0.42
1668988800,1,208.62,0.03,17.99,34.33,4.23,2.04,2.86,0.31
1668992400,1,216.96,0.1,20.73,27.89,3.99,2.4,3.32,0.22
1668996000,1,226.97,0.32,25.36,18.95,4.17,3.01,4.07,0.21
1668999600,1,233.65,0.69,27.76,12.87,4.59,3.45,4.68,0.24
1669003200,1,240.33,1.13,28.79,9.21,5.07,3.75,5.15,0.27
1669006800,1,240.33,1.33,28.45,8.14,5.19,3.94,5.45,0.23
1669010400,1,240.33,1.61,28.1,7.24,6.02,4.2,5.86,0.23
1669014000,1,247.0,5.7,30.16,2.48,8.34,5.01,7.01,0.37
1669017600,1,263.69,14.75,30.85,0.23,9.78,5.94,8.3,0.49
1669021200,1,263.69,17.43,31.53,0.31,9.78,5.9,8.38,0.51
1669024800,1,216.96,0.45,22.96,29.68,6.74,3.13,4.92,0.27
1669028400,1,205.28,0.24,13.88,44.7,5.42,2.39,3.21,0.19
1669032000,1,198.6,0.18,9.08,54.36,4.17,1.68,2.09,0.14
1669035600,1,196.93,0.1,7.11,61.51,2.71,1.26,1.54,0.11
1669039200,1,200.27,0.06,7.54,66.52,2.53,1.1,1.34,0.11
1669042800,1,198.6,0.03,7.63,65.09,2.62,1.05,1.23,0.11
1669046400,1,200.27,0.01,9.77,59.37,3.46,1.35,1.6,0.13
1669050000,1,206.95,0.0,10.97,70.1,3.78,1.48,1.83,0.21
1669053600,1,196.93,0.0,8.05,63.66,2.41,0.8,0.99,0.34
1669057200,1,188.59,0.0,7.11,64.37,2.29,0.88,1.21,0.42
1669060800,1,186.92,0.0,6.85,69.38,2.47,1.06,1.72,0.51
1669064400,1,186.92,0.0,6.43,72.24,2.44,1.11,2.08,0.59
1669068000,1,186.92,0.0,6.43,73.67,2.5,1.11,2.16,0.61
1669071600,1,186.92,0.0,6.51,72.24,2.5,1.07,2.05,0.59
1669075200,1,185.25,0.0,5.83,70.81,2.29,0.91,1.76,0.49
1669078800,1,185.25,0.0,5.44,69.38,2.32,0.8,1.54,0.41
1669082400,1,185.25,0.0,5.23,67.23,2.38,0.74,1.42,0.35
1669086000,1,185.25,0.0,5.14,64.37,2.44,0.71,1.37,0.32
1669089600,1,186.92,0.0,5.31,60.8,2.62,0.7,1.33,0.3
1669093200,1,186.92,0.0,5.65,56.51,2.86,0.7,1.27,0.3
1669096800,1,188.59,0.0,6.6,52.93,3.16,0.71,1.21,0.3
1669100400,1,195.26,0.02,10.88,46.49,4.23,0.96,1.41,0.36
1669104000,1,201.94,0.05,16.79,39.7,5.3,1.28,1.74,0.43
1669107600,1,206.95,0.73,19.71,36.12,6.08,1.56,2.04,0.46
1669111200,1,206.95,2.51,17.82,37.55,6.68,1.78,2.31,0.45
1669114800,1,206.95,3.38,16.79,38.98,7.75,1.99,2.57,0.45
1669118400,1,206.95,3.52,16.79,40.41,8.82,2.08,2.71,0.46
1669122000,1,198.6,2.04,13.19,50.78,6.38,1.47,1.95,0.38
1669125600,1,198.6,1.66,13.71,52.21,6.14,1.34,1.79,0.39
1669129200,1,203.61,1.12,16.28,48.64,6.5,1.4,1.87,0.42
1669132800,1,213.62,0.29,25.02,36.84,7.99,1.87,2.44,0.51
1669136400,1,223.64,0.35,36.67,21.1,8.82,2.55,3.26,0.51
1669140000,2,230.31,1.17,43.18,11.62,8.58,3.08,3.89,0.49
1669143600,2,240.33,2.26,46.61,6.79,8.82,3.65,4.58,0.51
1669147200,2,247.0,2.91,45.93,4.96,8.7,4.18,5.31,0.51
1669150800,2,253.68,2.82,43.53,4.74,7.99,4.94,6.35,0.45
1669154400,2,257.02,2.46,40.44,5.41,7.09,5.71,7.36,0.38
1669158000,1,247.0,1.62,36.67,7.51,5.9,5.24,6.9,0.35
1669161600,1,226.97,0.5,29.82,13.23,4.23,4.12,5.57,0.27
1669165200,1,213.62,0.18,23.65,18.95,3.99,3.57,4.85,0.23
1669168800,1,206.95,0.11,21.93,21.28,4.77,3.58,4.79,0.22
1669172400,1,205.28,0.07,22.28,24.32,5.42,3.57,4.76,0.17
1669176000,1,200.27,0.02,18.34,36.12,5.19,2.79,3.97,0.13
1669179600,1,191.93,0.0,12.51,52.93,4.83,1.81,3.27,0.11
1669183200,1,190.26,0.0,9.17,63.66,4.41,1.28,2.86,0.17
1669186800,1,191.93,0.0,8.31,70.1,3.93,1.75,3.12,0.19
1669190400,1,195.26,0.0,10.54,59.37,3.99,2.25,2.85,0.16
1669194000,1,196.93,0.01,9.42,57.22,3.13,1.51,1.74,0.13
1669197600,1,198.6,0.11,8.83,59.37,3.4,1.23,1.47,0.11
1669201200,1,200.27,0.4,9.34,63.66,3.93,1.75,2.21,0.17
1669204800,1,198.6,0.56,6.34,62.23,2.92,1.67,2.14,0.3
1669208400,1,196.93,0.59,5.18,59.37,2.56,1.82,2.81,0.37
1669212000,1,195.26,0.51,5.65,60.8,2.71,1.53,2.71,0.44
1669215600,1,191.93,0.32,6.77,62.23,3.01,1.21,2.39,0.46
1669219200,1,190.26,0.05,8.74,61.51,3.52,1.17,2.31,0.47
1669222800,1,188.59,0.0,11.14,58.65,3.87,1.31,2.45,0.5
1669226400,1,190.26,0.0,12.68,53.64,4.05,1.41,2.54,0.52
1669230000,1,191.93,0.0,13.19,51.5,4.35,1.52,2.58,0.52
1669233600,1,193.6,0.0,12.0,54.36,4.23,1.56,2.54,0.48
1669237200,1,195.26,0.0,10.2,56.51,3.81,1.57,2.56,0.43
1669240800,1,195.26,0.0,8.83,57.22,3.46,1.62,2.69,0.41
1669244400,1,193.6,0.0,7.45,57.94,2.98,1.59,2.68,0.41
1669248000,1,190.26,0.0,5.44,59.37,2.26,1.45,2.44,0.4
1669251600,1,188.59,0.0,4.11,62.94,1.97,1.32,2.13,0.4
1669255200,1,188.59,0.0,3.6,67.95,2.0,1.24,1.95,0.4
1669258800,1,188.59,0.0,3.43,73.67,2.09,1.28,2.06,0.37
1669262400,1,188.59,0.0,3.73,76.53,2.41,1.46,2.5,0.34
1669266000,1,188.59,0.0,4.5,74.39,2.83,1.73,3.15,0.31
1669269600,1,190.26,0.0,6.25,71.53,3.52,2.03,3.84,0.28
1669273200,1,196.93,0.0,11.82,64.37,5.25,2.54,5.06,0.32
1669276800,1,200.27,0.0,17.31,57.94,6.38,2.93,6.25,0.36
1669280400,1,198.6,0.08,18.16,55.07,6.44,3.08,6.65,0.33
1669284000,1,196.93,0.1,15.94,60.08,6.14,3.32,6.84,0.27
1669287600,1,193.6,0.18,13.37,62.94,5.72,3.9,6.97,0.29
1669291200,1,190.26,0.19,9.08,64.37,4.17,3.9,7.4,0.35
1669294800,1,185.25,0.11,6.25,67.23,2.83,3.19,6.08,0.28
1669298400,1,186.92,0.06,6.17,67.23,2.53,2.59,3.9,0.23
1669302000,1,190.26,0.02,6.25,66.52,2.35,2.26,2.82,0.2
1669305600,1,193.6,0.0,7.03,64.37,2.5,1.82,2.08,0.15
1669309200,1,196.93,0.0,9.17,61.51,2.92,1.65,1.86,0.12
1669312800,1,200.27,0.0,12.51,56.51,3.61,1.84,2.16,0.11
1669316400,1,200.27,0.0,14.22,57.94,4.29,2.37,3.15,0.14
1669320000,1,203.61,0.0,14.39,60.8,4.95,3.54,5.22,0.18
1669323600,1,205.28,0.0,14.05,59.37,5.36,4.92,7.93,0.18
1669327200,1,203.61,0.0,12.68,60.8,5.25,5.71,10.21,0.19
1669330800,1,196.93,0.0,10.2,68.66,4.53,4.57,8.99,0.18
1669334400,1,193.6,0.0,7.45,77.96,3.7,3.14,6.18,0.15
1669338000,1,190.26,0.0,6.0,78.68,3.37,2.44,4.73,0.15
1669341600,1,188.59,0.0,5.23,76.53,3.13,2.38,4.59,0.17
1669345200,1,190.26,0.0,4.63,77.25,2.95,2.35,4.5,0.2
1669348800,1,190.26,0.0,4.37,74.39,2.83,2.33,4.61,0.23
1669352400,1,191.93,0.0,4.37,67.23,2.77,2.35,4.9,0.27
1669356000,1,195.26,0.0,4.93,58.65,2.89,2.36,5.07,0.32
1669359600,1,201.94,0.01,8.74,49.35,3.87,2.46,5.12,0.4
1669363200,1,210.29,0.04,15.42,40.05,5.3,2.66,5.06,0.44
1669366800,1,216.96,0.69,20.56,32.19,6.68,2.87,5.04,0.46
1669370400,1,220.3,2.91,19.19,31.11,7.57,2.89,4.92,0.47
1669374000,1,220.3,3.86,15.42,32.19,7.63,2.66,4.74,0.48
1669377600,1,216.96,3.55,12.0,33.97,6.91,2.38,4.63,0.47
1669381200,1,211.95,2.57,9.85,36.84,5.48,2.09,4.28,0.43
1669384800,1,213.62,2.26,11.48,36.12,5.54,2.13,4.25,0.49
1669388400,1,213.62,1.41,14.05,35.05,5.66,2.26,4.6,0.55
1669392000,1,216.96,0.29,19.02,30.4,5.9,2.57,5.45,0.61
1669395600,1,220.3,0.21,24.68,23.96,5.9,3.0,6.4,0.62
1669399200,1,220.3,0.41,29.13,18.95,5.96,3.44,7.07,0.57
1669402800,1,226.97,0.56,32.9,16.63,6.74,3.85,7.43,0.5
1669406400,1,230.31,0.63,34.96,15.56,7.39,4.18,7.62,0.47
1669410000,1,233.65,0.57,34.27,15.56,7.39,4.27,7.44,0.44
1669413600,1,233.65,0.69,33.24,14.13,7.15,4.34,7.26,0.42
1669417200,1,233.65,0.78,31.87,12.34,6.38,4.32,7.0,0.38
1669420800,1,223.64,0.38,27.08,14.66,4.77,3.95,6.39,0.27
1669424400,1,213.62,0.11,20.91,20.38,3.55,3.65,5.91,0.19
1669428000,1,206.95,0.04,15.94,27.18,3.22,3.58,5.82,0.15
1669431600,1,203.61,0.01,13.54,34.33,3.67,3.8,6.26,0.13
1669435200,1,203.61,0.0,13.71,40.05,4.47,4.21,7.13,0.1
1669438800,1,203.61,0.0,14.74,42.92,4.77,4.29,7.48,0.09
1669442400,1,201.94,0.0,15.25,46.49,4.77,3.87,6.9,0.1
1669446000,1,206.95,0.01,17.14,49.35,5.48,3.44,6.33,0.16
1669449600,1,210.29,0.01,20.05,50.07,6.14,3.26,6.55,0.21
1669453200,1,208.62,0.05,19.71,52.93,6.38,2.86,5.98,0.21
1669456800,1,205.28,0.12,15.25,57.22,5.66,2.89,5.84,0.16
1669460400,1,201.94,0.16,11.65,58.65,4.71,3.17,6.26,0.16
1669464000,1,198.6,0.12,7.8,63.66,3.31,2.81,5.9,0.17
1669467600,1,196.93,0.06,5.4,72.24,2.32,2.15,4.5,0.14
1669471200,1,195.26,0.04,5.27,74.39,2.26,1.86,3.87,0.13
1669474800,1,193.6,0.02,5.91,73.67,2.53,2.0,3.69,0.11
1669478400,1,195.26,0.0,6.51,73.67,2.71,2.07,3.06,0.09
1669482000,1,195.26,0.0,7.2,71.53,2.62,2.22,2.73,0.09
1669485600,1,196.93,0.0,8.23,65.8,2.65,2.71,3.06,0.1
1669489200,1,200.27,0.0,8.65,59.37,2.74,3.07,3.38,0.11
1669492800,1,198.6,0.0,7.97,55.07,2.59,2.87,3.19,0.12
1669496400,1,196.93,0.0,7.03,54.36,2.29,2.57,2.92,0.13
1669500000,1,196.93,0.0,6.25,57.22,2.09,2.24,2.56,0.13
1669503600,1,195.26,0.0,5.27,62.23,1.77,1.82,2.04,0.1
1669507200,1,193.6,0.0,4.03,67.23,1.39,1.54,1.67,0.07
1669510800,1,195.26,0.0,3.51,69.38,1.27,1.39,1.49,0.06
1669514400,1,195.26,0.0,3.43,69.38,1.31,1.31,1.4,0.06
1669518000,1,198.6,0.0,3.73,67.95,1.52,1.32,1.43,0.06
1669521600,1,200.27,0.0,4.46,65.8,1.94,1.53,1.71,0.06
1669525200,1,198.6,0.0,5.57,63.66,2.56,1.78,2.07,0.07
1669528800,1,196.93,0.0,7.11,62.94,3.28,2.09,2.55,0.07
1669532400,1,198.6,0.0,11.14,57.22,4.47,2.49,3.03,0.11
1669536000,1,203.61,0.01,17.48,46.49,5.66,3.02,3.62,0.16
1669539600,1,208.62,0.08,23.65,35.05,6.74,3.72,4.4,0.2
