date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temp_C,percent_humidity,precipitation,rain,snowfall,surface_pressure,wind_speed_10m,wind_speed_100m,wind_direction,day,month,hour
2023-02-12 21:00:00,1,257.02,0.05,21.42,33.62,7.39,8.68,9.99,0.82,6.4,91,0.0,0.0,0.0,1035.4,5.5,14.6,113,6,2,21
2023-02-12 22:00:00,2,260.35,0.06,19.54,32.9,6.79,10.43,11.79,0.81,6.4,89,0.0,0.0,0.0,1035.4,7.6,17.3,115,6,2,22
2023-02-12 23:00:00,2,260.35,0.04,16.96,32.9,6.02,11.4,12.78,0.79,6.3,90,0.0,0.0,0.0,1035.2,8.4,18.6,121,6,2,23
2023-02-13 00:00:00,2,263.69,0.02,13.37,34.69,4.89,12.15,13.53,0.78,5.8,90,0.0,0.0,0.0,1035.0,8.4,18.1,130,0,2,0
2023-02-13 01:00:00,2,270.37,0.04,14.05,31.83,5.25,12.95,14.38,0.74,6.0,86,0.0,0.0,0.0,1034.7,8.2,16.1,131,0,2,1
2023-02-13 02:00:00,2,273.7,0.07,16.62,27.18,5.96,13.22,14.72,0.66,5.8,85,0.0,0.0,0.0,1034.6,6.6,14.3,131,0,2,2
2023-02-13 03:00:00,2,270.37,0.08,17.82,27.18,6.2,12.46,13.94,0.63,4.8,88,0.0,0.0,0.0,1034.2,5.2,13.8,124,0,2,3
2023-02-13 04:00:00,2,267.03,0.09,19.36,27.18,6.5,11.26,12.78,0.57,4.0,92,0.0,0.0,0.0,1034.1,5.0,13.8,120,0,2,4
2023-02-13 05:00:00,2,267.03,0.13,21.93,25.03,6.74,10.52,12.15,0.51,2.8,94,0.0,0.0,0.0,1034.2,6.3,14.3,114,0,2,5
2023-02-13 06:00:00,2,277.04,0.29,26.39,20.74,7.45,10.79,12.62,0.51,2.5,95,0.0,0.0,0.0,1033.9,5.9,15.2,104,0,2,6
2023-02-13 07:00:00,2,307.08,3.07,40.78,7.42,10.97,13.53,15.75,0.69,2.1,96,0.0,0.0,0.0,1033.9,6.2,16.3,97,0,2,7
2023-02-13 08:00:00,2,347.14,15.65,48.67,0.65,14.54,17.23,19.88,0.93,2.3,96,0.0,0.0,0.0,1034.0,6.7,17.5,106,0,2,8
2023-02-13 09:00:00,2,370.5,27.27,45.93,5.32,16.69,19.98,22.95,1.03,4.3,90,0.0,0.0,0.0,1033.8,7.6,17.1,98,0,2,9
2023-02-13 10:00:00,2,337.12,17.43,35.64,18.42,15.5,19.85,22.73,1.01,6.6,86,0.0,0.0,0.0,1033.6,6.2,10.3,111,0,2,10
2023-02-13 11:00:00,2,323.77,15.42,27.42,23.96,14.42,20.49,23.29,1.01,8.4,82,0.0,0.0,0.0,1033.6,7.9,9.9,133,0,2,11
2023-02-13 12:00:00,2,317.1,13.97,23.31,24.68,13.71,21.29,24.03,1.09,10.1,70,0.0,0.0,0.0,1033.1,9.0,11.4,143,0,2,12
2023-02-13 13:00:00,2,277.04,5.03,15.77,48.64,9.3,15.92,17.48,0.71,11.0,68,0.0,0.0,0.0,1032.6,8.4,10.3,155,0,2,13
2023-02-13 14:00:00,2,270.37,3.8,14.22,54.36,8.58,14.24,15.48,0.78,11.4,68,0.0,0.0,0.0,1032.0,7.6,9.5,149,0,2,14
2023-02-13 15:00:00,2,267.03,3.21,14.57,53.64,8.58,14.47,15.67,0.92,11.5,69,0.0,0.0,0.0,1031.6,8.5,11.4,144,0,2,15
2023-02-13 16:00:00,2,280.38,3.86,23.99,40.41,10.61,16.37,17.68,1.09,10.8,75,0.0,0.0,0.0,1031.4,7.4,13.1,141,0,2,16
2023-02-13 17:00:00,2,293.73,3.13,38.73,17.88,10.97,18.84,20.34,1.03,7.3,89,0.0,0.0,0.0,1031.4,9.4,16.1,130,0,2,17
2023-02-13 18:00:00,2,303.75,4.69,43.53,3.98,10.01,21.54,23.21,0.88,5.5,93,0.0,0.0,0.0,1031.9,9.4,18.6,137,0,2,18
2023-02-13 19:00:00,3,320.43,10.17,40.44,0.82,10.25,26.03,27.93,0.85,3.9,96,0.0,0.0,0.0,1031.9,10.5,18.7,142,0,2,19
2023-02-13 20:00:00,3,337.12,13.19,39.41,0.34,10.85,30.76,32.8,0.81,2.7,97,0.0,0.0,0.0,1031.8,11.9,18.3,155,0,2,20
2023-02-13 21:00:00,3,350.48,12.41,40.44,0.37,10.49,34.58,36.74,0.7,2.0,96,0.0,0.0,0.0,1031.8,12.6,19.5,167,0,2,21
2023-02-13 22:00:00,3,367.16,10.28,42.5,0.63,10.01,37.38,39.58,0.63,2.0,94,0.0,0.0,0.0,1031.7,12.3,19.5,177,0,2,22
2023-02-13 23:00:00,3,383.85,7.71,44.55,1.06,9.06,40.06,42.23,0.55,2.4,92,0.0,0.0,0.0,1031.7,11.9,18.8,178,0,2,23
2023-02-14 00:00:00,3,393.87,3.44,43.87,3.04,6.79,41.65,43.71,0.44,2.4,91,0.0,0.0,0.0,1031.3,12.0,19.2,187,1,2,0
2023-02-14 01:00:00,3,403.88,1.17,40.44,7.15,5.6,44.03,46.0,0.42,2.6,92,0.0,0.0,0.0,1031.1,11.7,19.4,191,1,2,1
2023-02-14 02:00:00,3,413.89,0.59,36.67,10.64,5.13,46.1,48.04,0.45,1.7,95,0.0,0.0,0.0,1030.9,13.0,19.7,204,1,2,2
2023-02-14 03:00:00,3,417.23,0.46,33.93,12.16,4.95,47.12,49.03,0.51,1.2,96,0.0,0.0,0.0,1030.6,13.7,20.5,203,1,2,3
2023-02-14 04:00:00,3,410.56,0.65,33.93,10.64,5.07,47.03,48.9,0.53,0.9,97,0.0,0.0,0.0,1030.4,13.3,19.4,213,1,2,4
2023-02-14 05:00:00,3,393.87,1.33,35.99,6.88,5.25,45.2,47.06,0.54,1.1,97,0.0,0.0,0.0,1030.4,11.8,17.1,220,1,2,5
2023-02-14 06:00:00,3,377.18,3.58,39.07,3.13,6.08,42.84,44.79,0.63,1.2,97,0.0,0.0,0.0,1030.6,11.1,15.8,209,1,2,6
2023-02-14 07:00:00,3,390.53,16.99,42.5,0.25,10.13,42.4,44.67,0.89,1.2,97,0.0,0.0,0.0,1030.7,10.7,15.1,194,1,2,7
2023-02-14 08:00:00,3,410.56,35.32,43.18,0.1,13.23,43.45,46.16,1.04,1.4,97,0.0,0.0,0.0,1031.1,11.3,16.3,189,1,2,8
2023-02-14 09:00:00,3,413.89,42.02,40.44,2.91,14.42,43.97,47.02,1.03,5.4,90,0.0,0.0,0.0,1030.9,7.6,15.3,183,1,2,9
2023-02-14 10:00:00,3,390.53,34.87,34.96,8.94,14.66,43.53,46.91,0.97,8.0,86,0.0,0.0,0.0,1030.8,4.7,14.9,171,1,2,10
2023-02-14 11:00:00,3,380.52,30.85,29.82,14.13,15.26,42.91,46.59,0.99,10.1,81,0.0,0.0,0.0,1030.8,5.8,8.3,184,1,2,11
2023-02-14 12:00:00,3,367.16,25.48,28.1,18.6,16.45,41.47,45.47,1.14,11.0,79,0.0,0.0,0.0,1030.3,5.1,6.5,184,1,2,12
2023-02-14 13:00:00,3,313.76,8.83,23.99,47.92,13.95,29.54,33.63,1.44,12.3,73,0.0,0.0,0.0,1029.7,6.2,8.0,190,1,2,13
2023-02-14 14:00:00,2,297.07,5.7,21.25,57.94,12.04,24.35,28.29,1.52,12.9,68,0.0,0.0,0.0,1029.0,7.1,9.3,195,1,2,14
2023-02-14 15:00:00,2,290.39,4.02,20.22,61.51,11.09,23.47,27.67,1.69,12.8,67,0.0,0.0,0.0,1028.5,6.8,9.0,183,1,2,15
2023-02-14 16:00:00,2,310.42,5.25,31.53,41.13,12.16,24.98,29.63,1.99,11.8,76,0.0,0.0,0.0,1028.0,4.2,10.3,160,1,2,16
2023-02-14 17:00:00,3,343.8,9.39,47.98,11.18,12.28,28.73,33.42,1.85,7.4,88,0.0,0.0,0.0,1027.7,11.6,14.0,154,1,2,17
2023-02-14 18:00:00,3,370.5,19.67,48.67,0.47,11.68,33.58,37.77,1.41,5.3,93,0.0,0.0,0.0,1027.7,12.1,16.5,150,1,2,18
2023-02-14 19:00:00,3,393.87,27.49,45.24,0.03,12.76,39.39,42.81,1.22,3.8,96,0.0,0.0,0.0,1027.5,12.7,18.1,137,1,2,19
2023-02-14 20:00:00,3,397.21,21.9,49.35,0.12,13.71,41.58,44.31,1.38,2.8,95,0.0,0.0,0.0,1027.3,13.0,19.9,134,1,2,20
2023-02-14 21:00:00,3,377.18,7.71,54.84,3.4,12.99,37.6,39.79,1.6,2.3,87,0.0,0.0,0.0,1027.1,13.8,21.3,137,1,2,21
2023-02-14 22:00:00,3,357.15,0.43,47.3,23.25,11.21,32.34,34.09,1.54,2.2,81,0.0,0.0,0.0,1026.8,13.6,21.9,140,1,2,22
2023-02-14 23:00:00,3,383.85,0.13,41.13,30.04,9.06,36.5,38.07,1.08,2.6,79,0.0,0.0,0.0,1026.5,12.2,19.7,146,1,2,23
2023-02-15 00:00:00,3,433.92,0.09,36.67,28.25,6.08,46.96,48.41,0.65,2.2,87,0.0,0.0,0.0,1025.9,11.7,18.4,135,2,2,0
2023-02-15 01:00:00,4,480.65,0.08,33.93,26.46,4.95,56.05,57.47,0.51,2.1,91,0.0,0.0,0.0,1025.2,11.7,18.9,135,2,2,1
2023-02-15 02:00:00,4,480.65,0.06,30.16,27.89,4.89,59.07,60.59,0.43,2.4,93,0.0,0.0,0.0,1024.5,12.4,19.7,150,2,2,2
2023-02-15 03:00:00,4,447.27,0.04,26.05,30.04,5.01,59.71,61.54,0.32,1.3,94,0.0,0.0,0.0,1023.9,14.0,21.3,180,2,2,3
2023-02-15 04:00:00,4,447.27,0.05,26.05,27.54,5.3,64.27,66.62,0.27,1.2,94,0.0,0.0,0.0,1023.2,14.2,22.1,187,2,2,4
2023-02-15 05:00:00,4,494.0,0.12,30.5,21.28,5.3,72.26,74.99,0.33,1.8,94,0.0,0.0,0.0,1022.9,13.1,21.1,201,2,2,5
2023-02-15 06:00:00,4,520.71,0.33,34.96,15.56,5.6,74.16,76.9,0.44,2.0,94,0.0,0.0,0.0,1022.8,12.7,20.2,209,2,2,6
2023-02-15 07:00:00,4,487.33,2.07,41.47,7.24,7.87,65.34,67.75,0.63,1.9,94,0.0,0.0,0.0,1022.7,12.4,21.9,206,2,2,7
2023-02-15 08:00:00,3,410.56,4.47,45.24,3.98,9.42,48.94,51.01,0.86,3.9,91,0.0,0.0,0.0,1022.9,9.2,25.1,201,2,2,8
2023-02-15 09:00:00,3,340.46,4.02,40.1,14.66,9.3,34.56,36.42,1.11,6.6,84,0.0,0.0,0.0,1022.8,13.5,26.4,209,2,2,9
2023-02-15 10:00:00,3,303.75,3.91,26.39,37.55,8.82,27.92,29.7,1.42,8.7,80,0.0,0.0,0.0,1022.7,13.0,27.2,214,2,2,10
2023-02-15 11:00:00,3,300.41,5.42,21.42,44.7,8.94,27.09,28.91,1.58,10.3,76,0.0,0.0,0.0,1022.5,15.8,22.4,207,2,2,11
2023-02-15 12:00:00,3,297.07,5.76,18.51,47.92,8.82,26.51,28.4,1.77,11.3,72,0.0,0.0,0.0,1021.8,15.5,21.8,202,2,2,12
2023-02-15 13:00:00,3,290.39,5.2,15.08,52.93,7.75,25.61,27.59,1.93,12.6,68,0.0,0.0,0.0,1021.4,18.1,24.7,211,2,2,13
2023-02-15 14:00:00,2,290.39,4.47,15.25,54.36,7.51,24.93,27.09,2.09,13.0,66,0.0,0.0,0.0,1020.8,19.3,26.4,204,2,2,14
2023-02-15 15:00:00,2,283.72,3.41,16.11,56.51,7.39,22.72,25.61,2.09,12.7,66,0.0,0.0,0.0,1020.7,18.7,26.7,205,2,2,15
2023-02-15 16:00:00,2,280.38,1.76,19.54,56.51,7.45,20.99,25.5,1.9,11.5,68,0.0,0.0,0.0,1020.8,18.4,30.5,208,2,2,16
2023-02-15 17:00:00,2,283.72,0.4,25.36,50.78,7.57,21.5,26.98,1.61,9.7,72,0.0,0.0,0.0,1020.7,16.1,32.4,209,2,2,17
2023-02-15 18:00:00,2,287.06,0.01,30.5,43.63,7.87,22.96,28.87,1.28,8.4,78,0.0,0.0,0.0,1020.7,15.2,32.9,211,2,2,18
2023-02-15 19:00:00,2,290.39,0.02,32.22,41.13,8.34,23.7,28.87,0.89,8.0,81,0.0,0.0,0.0,1020.7,16.5,33.9,212,2,2,19
2023-02-15 20:00:00,2,290.39,0.02,30.16,41.13,8.46,22.18,25.99,0.66,7.5,86,0.0,0.0,0.0,1020.9,13.9,31.0,217,2,2,20
2023-02-15 21:00:00,2,287.06,0.01,27.42,41.84,8.23,19.35,22.3,0.55,7.2,90,0.0,0.0,0.0,1021.0,12.9,28.6,216,2,2,21
2023-02-15 22:00:00,2,290.39,0.03,28.1,36.84,8.46,17.21,19.88,0.52,8.0,91,0.0,0.0,0.0,1020.9,13.0,27.0,219,2,2,22
2023-02-15 23:00:00,2,290.39,0.08,30.16,28.97,8.34,16.87,19.62,0.48,8.4,94,0.0,0.0,0.0,1020.8,12.8,25.7,230,2,2,23
2023-02-16 00:00:00,2,283.72,0.08,29.13,24.68,7.21,17.06,19.77,0.38,8.9,96,0.0,0.0,0.0,1021.3,12.0,23.7,229,3,2,0
2023-02-16 01:00:00,2,273.7,0.08,26.73,22.89,6.44,17.17,19.77,0.38,8.9,96,0.0,0.0,0.0,1021.2,13.7,24.3,235,3,2,1
2023-02-16 02:00:00,2,263.69,0.06,23.31,23.96,5.78,16.41,18.65,0.44,8.3,95,0.0,0.0,0.0,1020.9,11.5,22.5,231,3,2,2
2023-02-16 03:00:00,2,257.02,0.05,20.39,25.75,5.48,14.73,16.43,0.47,7.7,94,0.0,0.0,0.0,1020.2,9.0,20.1,217,3,2,3
2023-02-16 04:00:00,2,247.0,0.03,18.51,30.4,5.72,11.35,12.48,0.44,7.8,90,1.1,1.1,0.0,1019.7,13.9,26.5,205,3,2,4
2023-02-16 05:00:00,1,240.33,0.01,16.79,37.91,5.66,8.36,9.31,0.41,7.4,91,0.1,0.1,0.0,1019.4,11.9,25.6,209,3,2,5
2023-02-16 06:00:00,1,233.65,8.62035072176768,14.57,47.21,5.19,5.23,6.13,0.35,7.9,88,0.0,0.0,0.0,1018.9,17.0,30.4,201,3,2,6
2023-02-16 07:00:00,2,226.97,8.62035072176768,14.39,60.8,4.83,3.09,3.58,0.24,8.2,86,0.0,0.0,0.0,1018.6,19.1,33.4,212,3,2,7
2023-02-16 08:00:00,2,230.31,8.62035072176768,17.31,62.23,5.48,2.58,2.99,0.24,8.5,89,0.2,0.2,0.0,1019.2,19.8,34.7,217,3,2,8
2023-02-16 09:00:00,2,233.65,0.04,17.31,61.51,5.78,2.43,2.95,0.25,8.9,90,2.4,2.4,0.0,1018.8,21.1,35.9,207,3,2,9
2023-02-16 10:00:00,2,233.65,0.11,15.94,61.51,5.66,2.52,3.31,0.3,9.4,90,0.1,0.1,0.0,1018.7,20.9,33.8,207,3,2,10
2023-02-16 11:00:00,2,226.97,0.21,14.57,60.8,5.6,2.33,3.31,0.34,10.0,91,0.0,0.0,0.0,1018.5,20.8,33.7,214,3,2,11
2023-02-16 12:00:00,1,220.3,0.28,13.88,59.37,5.66,2.36,3.37,0.33,10.3,92,0.0,0.0,0.0,1018.5,21.1,35.1,217,3,2,12
2023-02-16 13:00:00,1,220.3,0.71,13.71,59.37,5.84,2.76,3.91,0.34,11.2,91,0.0,0.0,0.0,1017.9,24.3,32.8,218,3,2,13
2023-02-16 14:00:00,1,220.3,0.63,15.77,56.51,6.44,3.35,4.62,0.39,11.5,91,0.0,0.0,0.0,1017.7,20.6,29.3,226,3,2,14
2023-02-16 15:00:00,1,223.64,0.43,17.65,52.21,6.85,3.83,5.17,0.47,11.9,91,0.0,0.0,0.0,1017.5,21.3,30.5,236,3,2,15
2023-02-16 16:00:00,1,223.64,0.25,18.34,47.21,6.5,3.66,4.81,0.6,12.2,88,0.0,0.0,0.0,1017.5,16.6,27.4,236,3,2,16
2023-02-16 17:00:00,1,223.64,0.06,17.82,44.7,5.3,2.57,3.27,0.74,12.0,88,0.0,0.0,0.0,1017.4,16.3,28.5,242,3,2,17
2023-02-16 18:00:00,1,223.64,0.01,16.28,50.07,4.47,2.1,2.61,0.81,11.5,88,0.0,0.0,0.0,1017.9,15.4,27.4,249,3,2,18
2023-02-16 19:00:00,1,223.64,8.62035072176768,15.25,57.22,4.65,2.17,2.79,0.74,11.0,88,0.0,0.0,0.0,1018.6,17.8,31.0,252,3,2,19
2023-02-16 20:00:00,1,226.97,8.62035072176768,15.25,58.65,4.95,1.97,2.77,0.72,10.6,88,0.0,0.0,0.0,1019.0,18.6,31.8,248,3,2,20
2023-02-16 21:00:00,1,226.97,8.62035072176768,14.22,58.65,4.83,1.59,2.43,0.74,9.6,91,0.0,0.0,0.0,1019.2,19.5,35.1,242,3,2,21
2023-02-16 22:00:00,2,226.97,8.62035072176768,12.68,60.08,4.47,1.36,2.2,0.75,9.4,93,0.0,0.0,0.0,1019.3,20.6,36.4,241,3,2,22
2023-02-16 23:00:00,2,226.97,8.62035072176768,10.28,62.23,3.73,1.14,1.94,0.74,10.3,91,0.0,0.0,0.0,1019.4,21.6,36.2,240,3,2,23
2023-02-17 00:00:00,2,223.64,8.62035072176768,7.63,63.66,2.74,1.0,1.8,0.74,11.0,92,0.0,0.0,0.0,1019.0,22.7,37.9,243,4,2,0
2023-02-17 01:00:00,2,220.3,8.62035072176768,6.34,62.94,2.38,1.19,2.02,0.8,11.2,92,0.0,0.0,0.0,1018.7,23.1,37.7,239,4,2,1
2023-02-17 02:00:00,2,216.96,8.62035072176768,5.36,62.94,2.21,1.66,2.6,0.82,11.3,93,0.0,0.0,0.0,1018.4,23.5,38.7,243,4,2,2
2023-02-17 03:00:00,2,213.62,8.62035072176768,4.24,65.09,2.03,2.69,3.82,0.78,11.3,93,0.0,0.0,0.0,1018.3,24.5,39.4,248,4,2,3
2023-02-17 04:00:00,2,213.62,8.62035072176768,3.43,69.38,1.88,3.49,4.77,0.72,11.2,91,0.0,0.0,0.0,1018.3,26.2,42.6,254,4,2,4
2023-02-17 05:00:00,2,213.62,8.62035072176768,3.17,74.39,1.91,3.12,4.41,0.66,10.8,89,0.0,0.0,0.0,1018.3,26.7,42.7,254,4,2,5
2023-02-17 06:00:00,2,213.62,8.62035072176768,3.47,79.39,2.06,2.27,3.36,0.61,10.1,89,0.0,0.0,0.0,1018.1,25.6,41.9,250,4,2,6
2023-02-17 07:00:00,2,216.96,8.62035072176768,5.74,81.54,2.68,1.86,2.74,0.61,9.4,89,0.0,0.0,0.0,1018.4,27.3,44.6,252,4,2,7
2023-02-17 08:00:00,2,216.96,8.62035072176768,8.31,82.25,3.1,1.71,2.49,0.61,9.7,88,0.0,0.0,0.0,1019.2,28.3,44.3,252,4,2,8
2023-02-17 09:00:00,2,216.96,0.05,9.17,82.25,3.22,1.53,2.24,0.62,10.6,84,0.0,0.0,0.0,1019.3,29.6,45.6,254,4,2,9
2023-02-17 10:00:00,2,216.96,0.17,8.31,83.68,3.19,1.4,2.05,0.61,12.1,81,0.0,0.0,0.0,1019.6,29.0,42.9,253,4,2,10
2023-02-17 11:00:00,2,213.62,0.29,7.28,82.97,3.04,1.46,2.19,0.63,13.0,80,0.0,0.0,0.0,1018.9,28.2,41.7,245,4,2,11
2023-02-17 12:00:00,2,211.95,0.35,6.6,80.82,2.86,1.7,2.62,0.68,13.2,78,0.0,0.0,0.0,1019.5,36.2,51.2,251,4,2,12
2023-02-17 13:00:00,2,211.95,0.37,6.51,79.39,2.71,2.0,3.0,0.7,13.3,79,0.0,0.0,0.0,1020.1,31.1,44.3,252,4,2,13
2023-02-17 14:00:00,2,213.62,0.41,7.54,77.25,3.13,2.18,3.17,0.69,13.5,78,0.1,0.1,0.0,1020.7,29.0,41.0,263,4,2,14
2023-02-17 15:00:00,2,213.62,0.39,8.91,75.1,3.67,2.23,3.13,0.67,13.6,80,0.0,0.0,0.0,1021.1,22.5,33.3,257,4,2,15
2023-02-17 16:00:00,2,216.96,0.23,11.31,71.53,4.29,2.38,3.34,0.7,13.1,83,0.0,0.0,0.0,1021.5,23.0,35.5,253,4,2,16
2023-02-17 17:00:00,2,220.3,0.05,14.22,65.8,4.53,2.63,3.64,0.72,12.3,87,0.0,0.0,0.0,1021.9,19.9,33.2,253,4,2,17
2023-02-17 18:00:00,2,220.3,8.62035072176768,16.11,60.08,4.53,3.0,4.1,0.7,12.2,88,0.0,0.0,0.0,1022.5,20.2,33.4,251,4,2,18
2023-02-17 19:00:00,1,223.64,8.62035072176768,16.62,56.51,4.71,3.48,4.77,0.72,11.9,89,0.0,0.0,0.0,1022.9,19.6,32.7,253,4,2,19
2023-02-17 20:00:00,1,223.64,8.62035072176768,15.08,55.79,4.59,3.59,4.92,0.78,11.9,89,0.0,0.0,0.0,1023.0,17.5,29.8,251,4,2,20
2023-02-17 21:00:00,1,220.3,8.62035072176768,13.19,56.51,4.17,3.62,5.05,0.89,11.9,90,0.0,0.0,0.0,1022.7,15.7,27.9,238,4,2,21
2023-02-17 22:00:00,1,220.3,8.62035072176768,12.0,57.22,3.87,3.58,4.94,0.89,11.9,91,0.0,0.0,0.0,1022.7,18.1,30.7,227,4,2,22
2023-02-17 23:00:00,1,216.96,8.62035072176768,10.54,58.65,3.43,3.27,4.4,0.75,11.7,90,0.0,0.0,0.0,1022.3,21.2,35.0,230,4,2,23
2023-02-18 00:00:00,2,211.95,8.62035072176768,8.14,61.51,2.68,2.8,3.78,0.65,11.3,91,0.0,0.0,0.0,1021.8,21.2,35.3,235,5,2,0
2023-02-18 01:00:00,2,208.62,8.62035072176768,5.57,65.8,1.82,2.31,3.27,0.63,11.5,89,0.0,0.0,0.0,1021.2,22.3,36.1,239,5,2,1
2023-02-18 02:00:00,2,206.95,8.62035072176768,3.73,72.24,1.42,1.96,2.98,0.67,11.3,88,0.0,0.0,0.0,1021.1,24.5,38.8,242,5,2,2
2023-02-18 03:00:00,2,206.95,8.62035072176768,2.72,80.11,1.27,1.66,2.8,0.7,10.7,84,0.0,0.0,0.0,1020.5,27.3,42.4,247,5,2,3
2023-02-18 04:00:00,2,206.95,8.62035072176768,2.23,87.26,1.21,1.32,2.46,0.69,10.1,85,0.0,0.0,0.0,1019.9,27.1,41.5,245,5,2,4
2023-02-18 05:00:00,2,208.62,8.62035072176768,2.21,90.12,1.28,1.2,2.37,0.74,9.8,85,0.0,0.0,0.0,1019.7,25.5,40.6,247,5,2,5
2023-02-18 06:00:00,2,210.29,8.62035072176768,2.55,90.84,1.42,1.05,2.11,0.78,10.0,82,0.0,0.0,0.0,1019.4,26.4,42.5,246,5,2,6
2023-02-18 07:00:00,2,213.62,8.62035072176768,4.2,88.69,1.89,1.04,1.99,0.83,9.7,84,0.0,0.0,0.0,1019.3,25.8,42.5,247,5,2,7
2023-02-18 08:00:00,2,213.62,8.62035072176768,6.08,84.4,2.24,1.12,2.01,0.82,10.4,83,0.0,0.0,0.0,1019.4,26.7,42.5,244,5,2,8
2023-02-18 09:00:00,2,213.62,0.03,6.94,81.54,2.38,1.22,2.02,0.7,11.3,82,0.0,0.0,0.0,1019.8,25.7,40.1,250,5,2,9
2023-02-18 10:00:00,2,213.62,0.07,6.6,80.82,2.44,1.23,1.83,0.6,12.2,80,0.0,0.0,0.0,1020.3,20.7,32.1,247,5,2,10
2023-02-18 11:00:00,2,211.95,0.14,6.17,80.82,2.5,1.37,1.9,0.58,12.9,79,0.0,0.0,0.0,1020.5,27.1,39.3,256,5,2,11
2023-02-18 12:00:00,2,211.95,0.21,6.0,79.39,2.59,1.49,2.0,0.59,12.8,80,0.0,0.0,0.0,1020.5,26.2,37.1,257,5,2,12
2023-02-18 13:00:00,2,210.29,0.23,6.0,78.68,2.5,1.71,2.15,0.55,12.8,81,0.0,0.0,0.0,1020.2,24.1,34.2,253,5,2,13
2023-02-18 14:00:00,2,210.29,0.15,6.25,77.25,2.5,1.75,2.11,0.48,12.8,82,0.2,0.2,0.0,1019.9,24.5,35.4,250,5,2,14
2023-02-18 15:00:00,2,210.29,0.09,6.25,76.53,2.47,1.54,1.82,0.44,12.6,85,0.4,0.4,0.0,1019.4,22.3,33.6,249,5,2,15
2023-02-18 16:00:00,2,210.29,0.04,6.6,76.53,2.47,1.44,1.72,0.45,12.2,87,0.1,0.1,0.0,1019.0,21.3,33.7,248,5,2,16
2023-02-18 17:00:00,2,211.95,0.01,7.28,75.82,2.44,1.62,1.97,0.5,11.8,89,0.0,0.0,0.0,1019.0,23.1,36.8,252,5,2,17
2023-02-18 18:00:00,2,213.62,8.62035072176768,7.97,75.1,2.44,2.34,2.85,0.5,11.2,85,0.0,0.0,0.0,1019.3,25.1,40.3,257,5,2,18
2023-02-18 19:00:00,2,216.96,8.62035072176768,8.57,75.1,2.77,2.58,3.24,0.47,10.4,86,0.0,0.0,0.0,1019.5,23.1,37.4,252,5,2,19
2023-02-18 20:00:00,2,220.3,8.62035072176768,9.17,73.67,3.19,2.66,3.53,0.48,9.7,85,0.0,0.0,0.0,1020.0,22.7,37.7,260,5,2,20
2023-02-18 21:00:00,2,220.3,8.62035072176768,9.25,70.81,3.37,3.11,4.65,0.52,9.1,89,0.0,0.0,0.0,1020.1,19.6,35.0,257,5,2,21
2023-02-18 22:00:00,2,223.64,8.62035072176768,9.6,67.95,3.55,3.52,5.8,0.56,8.6,92,0.0,0.0,0.0,1020.4,18.4,33.8,259,5,2,22
2023-02-18 23:00:00,2,226.97,8.62035072176768,9.68,63.66,3.58,3.73,6.55,0.6,8.3,92,0.0,0.0,0.0,1020.5,17.2,33.0,259,5,2,23
2023-02-19 00:00:00,2,226.97,8.62035072176768,8.83,60.8,3.28,3.64,6.77,0.64,8.2,92,0.0,0.0,0.0,1021.1,17.7,33.5,264,6,2,0
2023-02-19 01:00:00,1,226.97,8.62035072176768,8.23,57.94,3.16,3.57,6.88,0.73,8.1,92,0.0,0.0,0.0,1021.5,16.6,31.7,265,6,2,1
2023-02-19 02:00:00,1,226.97,8.62035072176768,7.71,55.07,3.07,3.29,6.36,0.85,7.8,91,0.0,0.0,0.0,1022.0,16.9,32.4,268,6,2,2
2023-02-19 03:00:00,1,223.64,8.62035072176768,6.85,54.36,2.95,2.72,5.3,0.93,7.5,90,0.0,0.0,0.0,1022.4,16.9,32.2,271,6,2,3
2023-02-19 04:00:00,1,220.3,8.62035072176768,6.0,57.22,2.92,2.07,4.36,0.94,7.2,88,0.0,0.0,0.0,1023.0,16.7,31.9,276,6,2,4
2023-02-19 05:00:00,2,220.3,8.62035072176768,5.83,61.51,3.1,1.71,4.07,0.93,7.1,87,0.0,0.0,0.0,1023.8,16.0,31.0,279,6,2,5
2023-02-19 06:00:00,2,223.64,8.62035072176768,6.51,63.66,3.58,1.61,4.15,0.97,7.2,86,0.0,0.0,0.0,1024.2,16.2,30.4,282,6,2,6
2023-02-19 07:00:00,2,230.31,8.62035072176768,10.37,61.51,4.83,1.82,4.39,1.11,7.3,85,0.0,0.0,0.0,1024.5,15.3,29.1,285,6,2,7
2023-02-19 08:00:00,1,236.99,0.02,14.57,57.22,5.84,2.08,4.58,1.28,7.4,84,0.0,0.0,0.0,1025.0,13.4,25.4,290,6,2,8
2023-02-19 09:00:00,1,236.99,0.3,15.59,56.51,6.2,2.13,4.4,1.47,8.4,79,0.0,0.0,0.0,1025.9,15.7,23.0,302,6,2,9
2023-02-19 10:00:00,2,233.65,0.78,13.37,60.08,6.08,1.93,3.75,1.57,9.2,72,0.0,0.0,0.0,1026.7,18.4,25.2,310,6,2,10
2023-02-19 11:00:00,2,230.31,1.17,11.82,63.66,6.26,1.75,3.22,1.66,10.0,66,0.0,0.0,0.0,1027.1,16.5,21.9,316,6,2,11
